text,sector_code,Housing DK,Homelessness DK,Transitional DK,Incremental DK,Social DK,Market DK,Urban DK,Rural DK,Housing AI,Homelessness AI,Transitional AI,Incremental AI,Social AI,Market AI,Urban AI,Rural AI,thoughts AI
E+ KA1 EA JOINT MASTERS PROGRAMMES (EPMC) A3 MUNDUS URBANO Master of Science in International Cooperation and Urban Development,11420,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,"Housing: The text mentions 'Urban Development,' which relates to the housing sector. However, it is within an academic context rather than direct provision or construction of housing.
Homelessness: There is no mention of tents, encampments, or shelters for the homeless, so this class does not match.
Transitional: The text does not describe emergency shelters, refugee shelters, camps, or temporary supportive housing, so this class does not apply.
Incremental: There are no explicit mentions of slum upgrading, neighborhood integration, or structural repairs in the context provided.
Social: No specific mention of community land trusts, cooperative housing, or public housing is made.
Market: The text does not discuss home-rental, mortgages, rent-to-own housing, or market-rate housing.
Urban: 'Urbano' suggests an urban focus in the educational program, aligning with activities related to specific urban locations.
Rural: There are no mentions of rural areas, so this class does not match."
"CHONGQING INTEGRATED LOGISTICS DEMONSTRATION The project will develop a modern and efficient multimodal logistics system in Chongqing. The outputs of the project will be (i) the Chongqing transportation logistics park, (ii) the Nanpeng logistics park, (iii) the Yangtze River inland waterway roll-on roll-off (Ro-Ro) operations, (iv) a logistics information system, and (v) institutional capacity building. The proposed project is the third urban development project in Chongqing. Lessons from past and ongoing projects were incorporated in the project design, such as devolving more responsibilities to the implementing agency while strengthening its project management and financial management capacity. The proposed project will have demonstration features, namely integrated logistics parks, logistics information system, and inland waterway Ro-Ro operations. These features are all relatively new for logistics projects in the PRC, and their successful introduction through this project will offer opportunities for replication and scaling up. Integrated logistics functions and services in the new logistics parks will reduce wasteful freight movements. Logistics information services will enable logistics service providers, such as freight forwarding companies, to increase efficiency and reduce costs through better tracking and control over the supply chain. Ro-Ro operations will reduce the time and costs of transshipments, incentivizing freight movement on inland waterways.",21040,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,"Housing: The text does not mention any housing-related activities such as provision of shelter or housing policy. Therefore, it is not a match.
Homelessness: There are no mentions of homeless shelters, encampments for the homeless, or tents for the homeless, so this class does not apply.
Transitional: The description lacks references to emergency shelters, refugee camps, or temporary supportive housing; thus, this class is not relevant.
Incremental: There's no mention of slum upgrading, housing structural repairs, or neighborhood integration activities in the text, indicating this is not a match.
Social: No information about community land trusts, cooperative housing, or public housing is provided, so it does not fit here.
Market: The project description does not include elements such as home-rental, mortgages, rent-to-own housing, or market-rate housing. Therefore, this class is not applicable.
Urban: The project specifically targets Chongqing for developing logistics infrastructure, making it relevant to urban activities in that specific location.
Rural: There are no indications of activities being conducted in rural areas; thus, this class does not apply."
USAID/OFDA GRANT FOR FIJI/CYCLONE-2016 Shelter and Settlements Intervention with IFRC in Fiji,72010,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,"Housing: The description mentions 'Shelter and Settlements,' which implies the provision of housing or shelter, aligning with activities like upgrading inadequate housing or providing emergency shelter.
Homelessness: There is no explicit mention of tents for the homeless, encampments, or shelters specifically designated for homelessness.
Transitional: The context involves a disaster response, potentially including emergency shelters; however, there's no explicit mention of transitional types like refugee camps or temporary supportive housing.
Incremental: No direct reference to housing sites, services, technical assistance, slum upgrading, structural repairs, or neighborhood integration.
Social: There is no indication of community land trusts, cooperative housing, or public housing initiatives.
Market: The activity does not describe home-rental, mortgages, rent-to-own housing, or market-rate housing.
Urban: No specific activities are described in an urban context.
Rural: Similarly, there is no explicit mention of rural-specific activities."
ACCORD CADRE CR 2017-2019 Construire des habitations durables à 350 ménages à Ronkh pour mieux les protéger contre les intempéries,16040,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,"Housing: The text explicitly mentions the construction of housing, which aligns with the definition of providing housing.
Homelessness: There is no mention of tents, encampments, or homeless shelters; thus, it does not match this class.
Transitional: The project describes permanent constructions rather than temporary shelters or camps, so it doesn't fit here.
Incremental: While the term 'incremental' could imply gradual improvement, the description focuses on building new homes, which is more direct and complete construction rather than incremental improvements.
Social: There's no mention of community land trusts, cooperative housing, or public housing structures.
Market: The project does not involve home rental, mortgages, rent-to-own housing, or market-rate housing aspects.
Urban: Although the location 'Ronkh' is specified, there’s no explicit indication that it is an urban area.
Rural: Similarly to Urban, while Ronkh might be rural, the text doesn’t explicitly state this."
"ICRC - PROVISION OF SHELTER, FOOD, WATER AND SANITATION To deliver an effective response to the basic needs of vulnerable people impacted by the crisis in the North East of Nigeria. The programme will deliver humanitarian assistance in nutrition and food security, protection and Education in Emergencies, multi",99810,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,"Housing: The text mentions the provision of shelter, which is explicitly described within the housing class, thus matching this category.
Homelessness: There are no specific references to tents, encampments, or shelters specifically for homeless individuals; therefore, it does not match this category.
Transitional: The mention of providing shelter in response to a crisis could imply transitional housing such as emergency or temporary shelters. However, the text does not explicitly describe these elements, so it is not clearly matched.
Incremental: There are no references to slum upgrading, structural repairs, or neighborhood integration, so this class does not apply.
Social: The description lacks any mention of community land trusts, cooperative housing, or public housing; hence, this category is not applicable.
Market: The text does not discuss elements related to home rental, mortgages, rent-to-own housing, or market-rate housing, making it irrelevant for this class.
Urban: There are no specific references to urban locations in the description provided.
Rural: While the activity occurs in Northeastern Nigeria, which may imply rural areas, there is no explicit focus on rural settings described in the text."
"BUILDING HOST CENTRES FOR CHILDREN MONTE CARMELO Se quiere construir una casa de acogida para 60 niños dalits y de comunidades tribales. La intención no es solo dotarles de una vivienda digna, sino facilitarles el acceso a la educación. La mayoría de ellos no son huérfanos, pero sus padres viven en zonas rurales tan apartadas que no pueden desplazarse diariamente al colegio. El nuevo edificio se distribuiría en dos plantas y contaría con comedor, sala de estudio, dormitorio y taquillas. El proyecto consiste en: Construcción de dos salas, cada una de 10x20 m, división de la planta baja en dos espacios (comedor y sala de estudio), vestuario y dormitorio en la sala del primer piso.",11120,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,"Housing: The text describes the construction of a living facility, which falls under providing housing. However, it is more focused on its role as an educational support structure.
Homelessness: There's no mention of tents for the homeless or similar facilities; thus, this class does not apply.
Transitional: While the facility serves children who cannot stay at home during school hours, it is not described as emergency or temporary housing. It doesn't fit the transitional definition.
Incremental: The project involves constructing new infrastructure rather than repairing or upgrading existing housing sites or services.
Social: There's no mention of community land trusts, cooperative housing, or public housing models in the description.
Market: The text does not describe market-rate housing or similar activities related to home-rental or mortgages.
Urban: The project takes place in rural areas, not specific urban locations.
Rural: The text explicitly states that children come from parents living in remote rural areas. The location is clearly rural."
"ACCESS TO DRINKING WATER IN 210 HOUSES IN THE TOWN OF PAXOT 2, QUICHE El proyecto pretende resolver la insalubridad de las viviendas de 210 familias de Paxot II, mediante la dotación de agua potable para reducir el impacto de las enfermedades derivadas del consumo de agua contaminada. El sistema de abastecimiento será por perforación de un pozo artesanal y el mantenimiento de la red mediante una cuota familiar mensual.",14030,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,"Housing: The project involves improving living conditions (insalubrity) by providing potable water, which relates to upgrading inadequate housing services. However, it does not directly involve construction or provision of shelter, so it is indirectly related at best.
Homelessness: There is no mention of tents for the homeless, encampments, or shelters, so this class is not applicable.
Transitional: The project does not describe emergency shelters, refugee shelters, refugee camps, or temporary supportive housing; therefore, it doesn't match.
Incremental: Although improving living conditions could be seen as an incremental improvement, the focus on water supply rather than housing services or structural improvements makes this a weak fit.
Social: There is no mention of community land trusts, cooperative housing, or public housing projects, so this class does not apply.
Market: The project does not involve home-rental, mortgages, rent-to-own housing, or market-rate housing; therefore, it does not match.
Urban: While the activity occurs in a town (Paxot 2), which could be considered urban, there is no explicit mention of activities being specifically urban-focused within the broader context of an urban area.
Rural: Paxot II is described as a 'town,' suggesting it might not be rural. However, without more specific information about its location relative to other urban areas, this remains ambiguous."
Fighting structural hindrances regarding the access to dignified living space in rural areas of Argentina,15150,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,"Housing: The text discusses 'access to dignified living space,' which implies an aspect of providing or improving housing conditions, making it a potential match.
Homelessness: There is no explicit mention of tents for the homeless, encampments for the homeless, or homeless shelters, so this class does not apply.
Transitional: The text does not explicitly describe emergency shelters, refugee shelters, refugee camps, or temporary supportive housing, hence it doesn't match this category.
Incremental: While improving access to dignified living space could involve incremental improvements, the description lacks explicit mentions of housing sites, services, slum upgrading, structural repairs, or neighborhood integration activities.
Social: There is no mention of community land trusts, cooperative housing, or public housing in the text, so this class does not match.
Market: The activity does not explicitly discuss home-rental, mortgages, rent-to-own housing, or market-rate housing, therefore it doesn't fit this category.
Urban: The text specifically mentions rural areas of Argentina, thus excluding urban-related activities.
Rural: The project is clearly focused on rural areas in Argentina, making 'Rural' a clear match."
Support centre for street children in Bangladesh.,11120,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,"Housing: The text does not explicitly mention the provision or upgrading of housing, nor any activities related to urban development or finance for housing.
Homelessness: While the activity indirectly relates to vulnerable populations who might experience homelessness, it does not explicitly describe tents, encampments, or shelters specifically for the homeless.
Transitional: The text does not mention emergency shelters, refugee shelters, camps, or temporary supportive housing.
Incremental: There is no explicit reference to housing sites, services, technical assistance, slum upgrading, structural repairs, or neighborhood integration.
Social: The activity doesn't describe community land trusts, cooperative housing, or public housing initiatives.
Market: There are no mentions of home-rental, mortgages, rent-to-own schemes, or market-rate housing.
Urban: While Bangladesh is an urban location, the text does not specify that the activities are specifically in an urban area within Bangladesh.
Rural: Similarly, there's no specific indication that these activities occur in rural areas."
"THE WAY FORWARD FOR REFORMS IN THE HOUSING SECTOR: EMPOWERING GRASSROOT  HOMEOWNERS ASSOCIATIONS IN AZERBAIJAN, BELARUS, GEORGIA, MOLDOVA  AND UKRAINE The overall objective is to strengthen and promote the role of CSOs in grass-root decision-making processes in the housing sector in AZ, BY, GE, MD and UA.",16030,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,"Housing: The text mentions reforms in the housing sector, which involves policy and administrative management, making this a clear match.
Homelessness: There is no mention of activities related to homelessness such as shelters or encampments for homeless individuals.
Transitional: The project does not focus on emergency shelters, refugee camps, or temporary supportive housing.
Incremental: No specific reference is made to slum upgrading, neighborhood integration, or structural repairs, so this class doesn't match.
Social: While the project involves civil society organizations and homeowners associations, there's no explicit mention of community land trusts, cooperative housing, or public housing.
Market: The text does not address market-rate housing, mortgages, rent-to-own schemes, or home-rental activities.
Urban: No specific urban locations are mentioned in the description.
Rural: Similarly, there is no mention of rural areas as a focus for activities."
Provision of integrated health services for the newly arrived South Sudanese refuges in White Nile and South Kordofan,72010,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,"Housing: The text mentions the provision of services but does not explicitly refer to housing or shelter, so it is not a match.
Homelessness: There are no explicit references to tents for the homeless, encampments for the homeless, or homeless shelters, hence it does not match this class.
Transitional: While the activity involves refugees, there's no specific mention of emergency shelters, refugee shelters, refugee camps, or temporary supportive housing. Therefore, it is not clearly a match.
Incremental: The text does not describe activities like housing sites, housing services, slum upgrading, structural repairs, or neighborhood integration, so this class is not applicable.
Social: There are no mentions of community land trusts, cooperative housing, or public housing; thus, it does not match the social category.
Market: The description lacks references to home-rental, mortgages, rent-to-own housing, or market-rate housing, making this classification inapplicable.
Urban: Although the regions White Nile and South Kordofan are mentioned, there's no explicit reference to urban locations as per the class definition, so it does not qualify for this category.
Rural: The mention of specific regions might imply rural activities; however, without explicit reference, it cannot be definitively classified under rural."
URBAN DEVELOPMENT AND POOR NEIGHBORHOOD UPGRADING PROJECT,14020,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,"Housing: The text mentions urban development, which can relate to housing activities such as upgrading inadequate housing, hence it's a potential match.
Homelessness: There is no mention of tents, encampments, or homeless shelters specifically related to homelessness, so this class does not apply.
Transitional: The description lacks any reference to emergency shelters, refugee camps, or temporary supportive housing, making this class irrelevant.
Incremental: Although neighborhood upgrading is part of the project, specific incremental activities like slum upgrading or structural repairs are not explicitly mentioned, hence a partial match but not definitive.
Social: There's no explicit mention of community land trusts, cooperative housing, or public housing; thus, it does not fit this class.
Market: The text does not discuss home rental, mortgages, rent-to-own housing, or market-rate housing activities, so this class is irrelevant.
Urban: Since the project involves urban development and upgrading poor neighborhoods, it clearly fits within the urban classification.
Rural: There is no reference to specific rural locations in the activity description, so this class does not apply."
"UNRWA AGREEMENT 2017-2019 - UNRWA AGREEMENT 2017-2019 (NEW STRATEGY) The proposed interventions will provide humanitarian assistance to Palestine refugees in Jordan, Lebanon, Syria and Palestine affected by the armed conflict in Syria and armed conflict and occupation in Palestine.In response to the humanitarian needs created by the armed conflict in Syria, UNRWA will implement a humanitarian response meeting shelter, education, food security, non-food items, health, livelihoods and protection needs. UNRWA will provide humanitarian assistance to 450,000 refugees remaining in Syria and to the refugees that have fled to Lebanon (31,000 people) and Jordan (16,000 people).In response to the humanitarian needs created by armed conflict and occupation in the oPt, UNRWA will respond to shelter (emergency shelter repair and transitional shelter), education, food security, health, environmental health, livelihoods, psychosocial and protection needs.The total budget for UNRWA's Syria crisis appeal for 2017 was USD 411,005,236 to which Sida contributed SEK 40 million. The total budget for the UNRWA's oPt crisis appeal was USD 402,391,857 for 2017, to which Sida contributed SEK 30 million. The total budget for UNRWAs Emergency appeal for the Syria crisis 2018 is USD 408,958,394 to which Sida is proposed to contribute SEK 25 million. For the Emergency appeal for oPt the budget for 2018 is USD 398,806,944 to which Sida is proposed to contribute SEK 34 million.It is also agreed that Sida will contribute SEK 5 million in 2019 for UNRWA humanitarian interventions in the Syria and oPt crises.",72010,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,"Housing: The text mentions 'shelter (emergency shelter repair and transitional shelter)', which falls under the provision of housing services and emergency shelters.
Homelessness: There is no mention of tents for the homeless, encampments for the homeless, or homeless shelters.
Transitional: The reference to 'transitional shelter' explicitly matches this class.
Incremental: While there are mentions of repair work, there's no specific indication of slum upgrading or neighborhood integration.
Social: There is no mention of community land trusts, cooperative housing, or public housing.
Market: There is no discussion related to home-rental, mortgages, rent-to-own housing, or market-rate housing.
Urban: The text does not specify activities in urban locations.
Rural: Similarly, there are no specified activities in rural locations."
SHELTER AFRIQUE,73010,True,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,"Housing: The term 'shelter' often implies provision of temporary housing or upgrading inadequate housing, which could relate to this class. However, without specific mention of construction or technical assistance, it is not definitively classified under Housing.
Homelessness: There's no explicit mention of tents for the homeless, encampments, or shelters for homelessness, so Homelessness does not apply.
Transitional: Given that 'immediate post-emergency reconstruction' suggests temporary structures following an emergency, this aligns with transitional shelter solutions like emergency shelters or refugee camps.
Incremental: The description lacks explicit mention of activities like slum upgrading or structural repairs; hence Incremental is unlikely to be a match.
Social: There's no indication of community land trusts, cooperative housing, or public housing, so Social does not apply.
Market: No elements related to home rental, mortgages, or rent-to-own options are mentioned, thus Market is not applicable.
Urban: The description lacks specific reference to urban locations, therefore Urban is unlikely a match.
Rural: Similarly, there's no explicit mention of rural settings in the activity description, so Rural does not apply."
"INTERNATIONAL ORGANIZATION FOR MIGRATION NATURAL DISASTER CONSORTIUM SPEND FOR INTERNATIONAL CLIMATE FUND (ICF) Support for up to three million of the most vulnerable people affected by natural disaster and conflict.  This will cover both immediate relief and early recovery interventions for shelter, food, non-food items, water and sanitation, livelihood and protection needs, depending on the emergency.   This programme will also support developments in the UN and local civil society which are required for humanitarian responses to be more locally owned and effective in future, as well as effective monitoring and evaluation, targeted active research and piloting.",41010,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,"Housing: The text mentions 'interventions for shelter', which directly relates to the provision of housing in emergencies, thus fitting this classification.
Homelessness: There is no explicit mention of tents, encampments, or shelters specifically for homeless individuals, so it doesn't fit this category.
Transitional: While the project deals with immediate relief and early recovery, there's no specific mention of emergency shelters, refugee shelters, camps, or temporary supportive housing. Thus, it does not clearly match this class.
Incremental: The text does not explicitly refer to housing sites, housing services, slum upgrading, structural repairs, or neighborhood integration, so this class is not a fit.
Social: There's no mention of community land trusts, cooperative housing, or public housing initiatives, excluding it from this category.
Market: The description doesn't include any elements related to home rental, mortgages, rent-to-own schemes, or market-rate housing, so this classification does not apply.
Urban: No specific activities in urban locations are described, thus it is not applicable here.
Rural: Similarly, there are no explicit references to rural-specific activities in the description."
FONDS D'ETUDES ET D'EXPERTISE EN SORTIE DE CRISE POUR HAÏTI / FONDS D'ETUDES ET D'EXPERTISE SORTIEDE Appui à la réforme foncière et à la décentralisation,15110,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,"Housing: The text does not explicitly mention any activities related to housing provision, shelter, or construction.
Homelessness: There is no direct reference to tents, encampments, or shelters for the homeless.
Transitional: The description lacks specific mentions of emergency shelters, refugee camps, or temporary supportive housing.
Incremental: There are no explicit references to slum upgrading, structural repairs, or neighborhood integration related to housing.
Social: Public housing and cooperative models are not explicitly discussed in relation to the activities.
Market: The text does not mention home-rental, mortgages, rent-to-own housing, or market-rate housing.
Urban: There is no specific mention of urban locations where activities take place.
Rural: Similarly, there is no explicit focus on rural locations in the description."
"STUDENT SCHOLARSHIPS DEVELOPING COUNTRIES PPCD2018 PROGR 47 PROGRAM FOR EMERGENCY COUNTRIES AND REFUGEES AND / OR ASYLUM SEEKERS Las crisis que padecen diversos países han creado situaciones de emergencia académica, con la grave alteración o quiebra de sus sistemas de educación superior y la aparición de grandes obstáculos que deben  enfrentar  sus  estudiantes  e  investigadores,  dando  lugar  a  la  necesidad  urgente  de proporcionarles  asistencia  para  que  puedan  continuar  con  sus  labores  académicas,  lo  que  resulta dramático  en  el  caso  del  colectivo  de  estudiantes, docentes  e  investigadores  refugiados  o demandantes de asilo por eses motivo desde la UGR se ha implementado un programa de ayudas para estas personas que nos vienen derivadas a través de Cruz Roja en Granada y se les ofrece ayudas económicas que dada su situación de precariedad es más alta que  para otros becarios de nuestro PPCD correspondiente, las ayudas son para alojamiento y manutención, exención de precios públicos y acceso a los servicios universitarios que necesiten. En este caso la intervención se refiere a 1 persona procedentes de MARRUECOS y que está cursando EL Máster universitario en hidraúlica ambiental.",43081,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,"Housing: The text mentions financial aid for 'alojamiento' (accommodation) but does not focus primarily on providing housing or shelter. It is part of a broader educational support package.
Homelessness: No mention of tents, encampments, or shelters specifically for the homeless; thus, it doesn't match this category.
Transitional: The text mentions 'crisis' and 'emergencies', but focuses on education rather than emergency shelters or temporary housing solutions.
Incremental: There is no focus on slum upgrading, structural repairs, or neighborhood integration.
Social: No mention of community land trusts, cooperative housing, or public housing.
Market: The activity does not discuss home-rental, mortgages, rent-to-own housing, or market-rate housing.
Urban: Although the assistance might be provided in urban areas, there is no specific mention of activities focused on urban locations.
Rural: Similarly, there are no references to activities specifically in rural locations."
"GUARANTEEING ADEQUATE SANITATION FOR FAMILIES IN EXTREME POVERTY AND WITH RESIDENCE IN TIERRA SOLIDARIA, LABREA AMAZONIA (BRAZIL) Título completo del proyecto: Garantizado el saneamiento adecuado de las familias en situación de extrema pobreza, residentes en Tierra Solidaria, Lábrea-Amazonas (Brasil) :: Para reducir la exposición a enfermedades infecciones y parasitarias transmitida por la falta de hábitos de higiene y un sistema inadecuado de eliminación de residuos y aguas negras entre 2 familias en situación de pobreza, residentes en casas de madera de 60 m2, sin baños con parcelas de 250 m2, proponen la implementación de un sistema de saneamiento diseñado por Ingenieros Agronómicos de la Universidad Politécnica de Madrid.",14032,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,"Housing: The text mentions 'families in extreme poverty' and 'residence in houses of wood', which are related but do not explicitly describe housing provision or upgrading. Therefore, it is not a match.
Homelessness: There's no mention of tents for the homeless, encampments, or shelters, so this class does not apply.
Transitional: The text does not refer to emergency shelters, refugee camps, or temporary supportive housing, thus not matching this category.
Incremental: Although it involves improving conditions (sanitation) which might align with incremental improvements, the focus is on sanitation infrastructure rather than housing upgrades like slum upgrading or structural repairs. Thus, not a clear match.
Social: The project does not describe community land trusts, cooperative housing, or public housing; therefore, this class is not applicable.
Market: There's no reference to home-rental, mortgages, rent-to-own housing, or market-rate housing, so it doesn't fit this category.
Urban: The activity is located in Lábrea Amazonas (Brazil), but there is no explicit indication that it’s an urban setting. It seems rural, but since the classification requires explicitly mentioning 'urban,' it's not a direct match.
Rural: The location is Lábrea Amazonas in Brazil and involves houses with land parcels; this implies a rural context. Therefore, it matches this category."
"NATIONAL HEALTH DAYS CONFERENCE, MAPUTO/JOURNÉES NATIONALES DE LA SANTÉ, MAPUTO This project aims to provide travel, accommodations, and a conference synthesis report in support of the 2018 National Health Days (Jornadas Nacionais de Saude) conference in Mozambique. Project activities include: (1) organizing and paying for travel and accommodation for up to 100 participants travelling to Maputo, Mozambique, and (2) ensuring preparation, printing and distributing of a conference synthesis report. Support for travel and accommodation allows for the participation of approximately 100 individuals working at the provincial and district levels of the Mozambican health system and contributes to empower decision-making at a decentralized level. The event brings together key stakeholders from the health sector, such as policy makers, researchers as well as people working in the health sector at different levels to debate and discuss important issues related to achieving health results within the context of the Sustainable Development Goals (SDGs). / Ce projet vise à fournir le voyage, l'hébergement et un rapport de synthèse de la conférence à l'appui de la conférence des Journées nationales de la santé (Jornadas Nacionais de Saude) de 2018 au Mozambique. Les activités du projet comprennent : 1) organiser et payer le voyage et l'hébergement d'un maximum de 100 participants se rendant à Maputo, au Mozambique, 2) assurer la préparation, l'impression et la distribution d'un rapport de synthèse de la conférence. L'aide au voyage et à l'hébergement permet la participation d'environ 100 personnes travaillant au niveau des provinces et des districts du système de santé mozambicain et contribue à l'autonomisation de la prise de décision à un niveau décentralisé. L'événement rassemble les principales parties prenantes du secteur de la santé, telles que les décideurs politiques, les chercheurs ainsi que les personnes travaillant dans le secteur de la santé à différents niveaux, afin de débattre et de discuter de questions importantes liées à l'obtention de résultats en matière de santé dans le contexte des objectifs de développement durable (ODD).",12110,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,"Housing: The text does not mention any activities related to housing provision, shelter, or urban/rural development.
Homelessness: There is no reference to homeless shelters, encampments, or tents for the homeless in the description.
Transitional: No mention of emergency shelters, refugee shelters, camps, or temporary supportive housing.
Incremental: The text does not describe activities related to slum upgrading, neighborhood integration, or structural repairs in housing contexts.
Social: There is no explicit reference to community land trusts, cooperative housing, or public housing initiatives.
Market: No mention of home rental, mortgages, rent-to-own schemes, or market-rate housing activities.
Urban: The conference takes place in Maputo, an urban location, which could be considered a match under the context that it involves an activity in an urban setting. However, this is more about hosting rather than specific urban development.
Rural: There is no mention of any rural-specific activities or locations."
"EMERGENCY AID TO INDONESIA The EA will support the delivery of shelter and immediate basic needs to the victims of the multiple earthquakes victims in Lombok, Indonesia, which struck the Lombok Islan End of July 2018.",72040,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,"Housing: The activity involves delivering shelter, which fits within the provision of housing or emergency shelters.
Homelessness: There is no mention of tents, encampments, or homeless shelters specifically targeting homelessness.
Transitional: The delivery of shelter to earthquake victims aligns with providing emergency shelters, a form of transitional assistance.
Incremental: No explicit reference to housing sites, services, technical assistance, slum upgrading, repairs, or neighborhood integration.
Social: There is no mention of community land trusts, cooperative housing, or public housing.
Market: The activity does not involve home-rental, mortgages, rent-to-own housing, or market-rate housing.
Urban: Although Lombok has urban areas, the description does not specify activities in specific urban locations.
Rural: Similarly, while Lombok includes rural regions, there is no explicit focus on activities in specific rural areas."
"Final general support to ensure equitable allocation of resources, upgrading of informal settlements and reduction of spatial inequality through community mobilization and advocacy",16030,False,False,False,True,True,False,True,False,True,False,False,True,False,False,False,False,"Housing: The text describes upgrading informal settlements, which aligns with upgrading inadequate housing.
Homelessness: There is no mention of providing shelters or services specifically for the homeless.
Transitional: No reference to emergency or temporary shelters such as those used in refugee camps or temporary supportive housing.
Incremental: Upgrading informal settlements and community mobilization could involve slum upgrading, fitting under incremental housing activities.
Social: The activity does not explicitly mention community land trusts, cooperative housing, or public housing.
Market: There is no discussion of home-rental, mortgages, rent-to-own housing, or market-rate housing.
Urban: Upgrading informal settlements and reducing spatial inequality may imply urban activities, but specific urban locations are not mentioned.
Rural: The text does not specify that the activities are occurring in rural areas."
"CONSTRUCTION AND EQUIPPING OF SCHOOLS IN TAMANSOURT - TAMESNA Building and equipping 75 primary, elementary, and secondary schools and integrated educational centers , as well as providing the necessary equipment for classrooms, teaching aids, school and office furniture, computers, indoor housing furniture and sports facilities, as well as engineering design and supervision of implementation",11120,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,"Housing: Not a match. The text describes construction related to schools, not housing or shelter.
Homelessness: Not a match. There is no mention of facilities for the homeless such as shelters or encampments.
Transitional: Not a match. The activity does not involve emergency, refugee, or temporary supportive housing.
Incremental: Not a match. No reference to housing sites, structural repairs, or neighborhood integration related to housing.
Social: Not a match. There is no mention of community land trusts, cooperative housing, or public housing.
Market: Not a match. The activity does not discuss home-rentals, mortgages, rent-to-own schemes, or market-rate housing.
Urban: Possible match. Although the text does not explicitly specify an urban location, construction and equipping of schools often occur in populated areas which can be urban.
Rural: Possible match. Similarly to 'urban,' it could involve rural locations but there is no explicit mention."
"The primary purpose of the Community Connections program (CCP) is to improve the health and wellbeing of people with complex needs who are homeless or at housing risk by proactively identifying, engaging and linking them to appropriate mainstream and/or specialise services. The CCP will target people who require an assertive outreach response in order to gain access to specialist and mainstream services.  On a strategic level the CCP will also work with local services to assist them to become more accessible and responsive to the needs of this vulnerable population group.",15150,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,"Housing: The text mentions 'homeless' but does not explicitly describe activities related to providing, upgrading, or constructing housing. Thus, it's a partial match based on target population rather than direct actions in the housing sector.
Homelessness: The program targets homeless individuals and those at risk of homelessness, focusing on connecting them with services, which aligns with addressing homelessness.
Transitional: There is no explicit mention of emergency shelters or temporary housing solutions in the text.
Incremental: No specific activities related to slum upgrading, structural repairs, or neighborhood integration are mentioned.
Social: The program does not describe community land trusts, cooperative housing, or public housing initiatives.
Market: There is no discussion on home-rental, mortgages, rent-to-own housing, or market-rate housing.
Urban: No specific urban locations are mentioned in the description.
Rural: Similarly, there are no specific rural locations indicated."
construction of residential complex in um qasar ' albaheath',16040,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,"Housing: The text explicitly describes the construction of a residential complex, which matches the provision of housing class.
Homelessness: There is no mention of tents, encampments, or homeless shelters; therefore, it does not match this class.
Transitional: No reference to emergency shelters, refugee camps, or temporary supportive housing; thus, it is not a match.
Incremental: The text does not describe housing sites, slum upgrading, or structural repairs, so this class is not applicable.
Social: There is no mention of community land trusts, cooperative housing, or public housing; therefore, it is not a match.
Market: The focus on low-cost housing suggests it's not market-rate housing like mortgages or rent-to-own schemes; thus, it does not belong to this class.
Urban: While the project takes place in Um Qasr Albaheath, without specific mention of urban activities, we cannot definitively classify it as urban.
Rural: Similarly, there is no explicit indication that Um Qasr Albaheath is a rural area; thus, this class is not applicable."
