text,sector_code,Housing DK,Homelessness DK,Transitional DK,Incremental DK,Social DK,Market DK,Urban DK,Rural DK,summary AI,reasoning AI,Housing AI,Homelessness AI,Transitional AI,Incremental AI,Social AI,Market AI,Urban AI,Rural AI
"APPUI AUX FAMILLES MILITAIRES DES CAMPS DE KINDU (2IÈME PHASE) ET LOKANDU - FAMIKI II/FAMILO België heeft militaire partnerschappen (Programme de Partenariat Militaire - PPM), met verschillende landen in Afrika, teneinde er ter plaatse de hervorming van de veiligheidssector te ondersteunen en mee te werken aan de oprichting van een professioneel nationaal leger, dat ten diensten staat van haar bevolking en de mensenrechten eerbiedigt. Het militaire partnerschap met de Democratische Republiek Congo omvat vooral de vorming van, toezicht op en evaluatie van een 'URR' brigade (Unité de Réaction Rapide  - een soort paracommando's) bestaande uit drie elite bataljons (321e, 322e en 323e Bataillons de Réaction Rapide) te Kindu, naast de vorming, de begeleiding en evaluatie van de onderrichters van de Militaire Academie van Kananga en van de Genieschool in Likasi. Het 321e bataljon werd eind 2008-begin 2009 gevormd te Kananga, het 322e bataljon eind 2011-begin 2012 te Kindu en tenslotte het 323e bataljon in de loop van 2013 te Kindu. Blijft nog de vorming van de staf van de brigade die de drie gevormde elite bataljons zal omkaderen. Wanneer een militair in de Democratische Republiek Congo een standplaats krijgt toegewezen om er tijdelijk te verblijven, trekt zijn gezin bijna altijd mee. Deze verplaatsingen resulteren vaak in moeilijke levensomstandigheden voor de families. Die families dienen op zoek te gaan naar een onderkomen, naar gezondheidszorgen, naar een school voor hun kinderen en naar landbouwgrond om voedsel te kunnen produceren. Dit gebeurt vaak ten koste van de lokale populatie met conflicten als gevolg. Om aan deze tendens een halt toe te roepen, willen de Congolese regering en de Stafdienst van het leger (FARDC – Forces Armées de la République Démocratique du Congo) de militairen en hun gezin een vaste woonplaats bezorgen. Het is de bedoeling de militairen te huisvesten in garnizoensteden verspreid over het hele land. Zo zullen de militairen die op missie vertrekken, gerust gesteld zijn dat hun familie veilig en degelijk gehuisvest is.Kindu gelegen in de provincie Maniema is één van die garnizoensteden. De drie door België opgeleide bataljons worden gehuisvest te Kindu en omgeving, meer bepaald het 321e bataljon in het militaire kamp Lwama, het 322e bataljon in het militaire kamp Lokandu en het 323e bataljon in het militaire kamp Jericho.Nu bevonden deze militaire kampen zich in een lamentabele toestand wegens verwaarlozing ingevolge de oorlogen die de DRC de laatste jaren had gekend. De Belgische defensie in zijn partnerschapsakkoord met de DRC voorziet in de rehabilitatie van de infrastructuur van die kampen maar er waren onvoldoende fondsen voorzien voor de huisvesting van de militairen. Bijgevolg werd aan onze FOD Buitenlandse Zaken, Buitenlandse Handel en Ontwikkelingssamenwerking in het kader van een 3D benadering (défence, diplomatie et développement) gevraagd financieel bij te dragen voor de rehabilitatie van de huisvesting in deze kampen. In een eerste fase werd besloten het kamp Lwama te Kindu te rehabiliteren. GENERAL PURPOSE:  Contribuer à la consolidation de la sécurité avec le rétablissement de l'Autorité de l'Etat dans la partie EST de la RDC et dans la province du Maniema en particulier.SPECIFIC RESULTS:  Volet A: FAMIKI IIR1. Des logements décents pour 223 militaires et leur familles sont construits ,R2. L'accès à l'eau potable pour les familles du camp est assuré ,R3. Des activités sociales, y compris des activités génératrices de revenus, sont fournies et pérennisées.Volet B : FAMILOR4. Des logements décents sont construits pour 200 familles de militaires ,R5. L'accès à l'eau potable pour les familles du camp est assuré.SPECIFIC PURPOSE:  Les conditions de vie des familles des militaires des camps de Kindu et Lokandu ainsi que des populations avoisinantes sont améliorées.",16040,True,False,False,False,False,False,True,False,"The activities described involve Belgian military partnerships with the Democratic Republic of Congo (DRC) focusing on security sector reform and rapid reaction brigade training in Kindu and Kananga. A specific project, APPUI AUX FAMILLES MILITAIRES DES CAMPS DE KINDU (2IÈME PHASE) ET LOKANDU - FAMIKI II/FAMILO, aims to improve living conditions for military families by providing decent housing, access to potable water, and social activities. The project includes the construction of low-cost housing in military camps that were previously neglected due to conflict.","The text explicitly discusses the provision of decent housing for military personnel and their families, which matches the 'Housing' class as it involves upgrading inadequate housing conditions (previously in a lamentable state). The mention of constructing homes directly corresponds with construction activities within the expanded definition. Furthermore, there is an emphasis on low-cost housing, aligning with the 'Social' category due to its focus on affordable living solutions for military families. The provision of access to potable water and social services further supports this classification under the housing sector. There are no explicit mentions or implications regarding homelessness, transitional housing (temporary shelters), incremental housing improvements, market-rate housing, urban-specific activities, or rural-specific initiatives beyond the broader context of providing housing in Kindu.",True,False,False,False,True,False,False,False
E+ KA1 EA JOINT MASTERS PROGRAMMES (EPMC) A3 MUNDUS URBANO Master of Science in International Cooperation and Urban Development,11420,False,False,False,False,False,False,True,False,"The text describes a joint master's program focused on international cooperation and urban development. The primary objectives are to provide higher education in the field, preparing students for roles in urban development sectors.","The program is centered around 'urban development,' which aligns with activities typically categorized under the Urban class as it explicitly involves activities related to specific urban locations. There is no explicit mention of housing construction or policies, homelessness shelters, temporary crisis-related housing, slum upgrading, community land trusts, market-rate housing, rural areas, etc., that would match other classifications.",False,False,False,False,False,False,True,False
"CHONGQING INTEGRATED LOGISTICS DEMONSTRATION The project will develop a modern and efficient multimodal logistics system in Chongqing. The outputs of the project will be (i) the Chongqing transportation logistics park, (ii) the Nanpeng logistics park, (iii) the Yangtze River inland waterway roll-on roll-off (Ro-Ro) operations, (iv) a logistics information system, and (v) institutional capacity building. The proposed project is the third urban development project in Chongqing. Lessons from past and ongoing projects were incorporated in the project design, such as devolving more responsibilities to the implementing agency while strengthening its project management and financial management capacity. The proposed project will have demonstration features, namely integrated logistics parks, logistics information system, and inland waterway Ro-Ro operations. These features are all relatively new for logistics projects in the PRC, and their successful introduction through this project will offer opportunities for replication and scaling up. Integrated logistics functions and services in the new logistics parks will reduce wasteful freight movements. Logistics information services will enable logistics service providers, such as freight forwarding companies, to increase efficiency and reduce costs through better tracking and control over the supply chain. Ro-Ro operations will reduce the time and costs of transshipments, incentivizing freight movement on inland waterways.",21040,False,False,False,False,False,False,True,False,"The project aims to develop a modern multimodal logistics system in Chongqing, featuring integrated logistics parks, a logistics information system, and inland waterway roll-on roll-off operations, with objectives of enhancing efficiency, reducing freight movement costs, and improving institutional capacity.","The text does not explicitly describe activities related to any housing sector classifications. It focuses on developing a logistics system, including transportation infrastructure and services rather than housing or shelter provisions. There are no mentions of housing construction, policy, technical assistance for housing, provision of basic services in housing contexts, homelessness solutions, transitional shelters, incremental improvements in housing, social housing initiatives, market-rate housing, urban development with a focus on residential areas, or rural housing projects.",False,False,False,False,False,False,False,False
USAID/OFDA GRANT FOR FIJI/CYCLONE-2016 Shelter and Settlements Intervention with IFRC in Fiji,72010,False,False,True,False,False,False,False,False,"The USAID/OFDA grant for Fiji, following Cyclone-2016, focuses on shelter and settlements intervention in collaboration with the International Federation of Red Cross (IFRC). The main objective is to provide material relief assistance and services to those affected by the cyclone.","The text describes an intervention related to providing shelter and settlements assistance in response to a disaster, which aligns with activities classified under 'Transitional' since it involves housing provided due to crises/disasters/emergencies. The focus on material relief further supports this classification. There is no explicit mention of homelessness (e.g., tents for the homeless or shelters), incremental improvements, social housing specifics, market housing initiatives, specific urban/rural locations, or general housing policy/technical assistance beyond disaster response.",False,False,True,False,False,False,False,False
ACCORD CADRE CR 2017-2019 Construire des habitations durables à 350 ménages à Ronkh pour mieux les protéger contre les intempéries,16040,True,False,False,False,False,False,False,False,The activity described involves constructing durable housing for 350 households in Ronkh to better protect them from adverse weather conditions. The sector mentioned is low-cost housing.,"The text explicitly describes the construction of houses, which directly relates to the 'Housing' class due to the provision and construction aspect. It also mentions 'low-cost housing,' which falls under the 'Social' class as it includes affordable or low-cost housing initiatives aimed at making housing accessible to lower-income groups.",True,False,False,False,True,False,False,False
"ICRC - PROVISION OF SHELTER, FOOD, WATER AND SANITATION To deliver an effective response to the basic needs of vulnerable people impacted by the crisis in the North East of Nigeria. The programme will deliver humanitarian assistance in nutrition and food security, protection and Education in Emergencies, multi",99810,True,False,True,False,False,False,False,False,"The ICRC program aims to address the basic needs of vulnerable populations affected by a crisis in Northeastern Nigeria by providing shelter, food, water, and sanitation. The assistance covers multiple sectors, including nutrition and food security, protection, education in emergencies, but does not specify all sectors.","The text mentions 'provision of shelter,' which falls under the Housing class as it explicitly describes the provision of housing or shelter during emergencies. There is no mention of specific activities related to homelessness (like tents for the homeless), transitional situations like refugee shelters, incremental aspects like slum upgrading, social initiatives such as affordable housing, market-related activities like mortgages, or location-specific urban or rural activities. Therefore, these classes do not match.",True,False,False,False,False,False,False,False
"BUILDING HOST CENTRES FOR CHILDREN MONTE CARMELO Se quiere construir una casa de acogida para 60 niños dalits y de comunidades tribales. La intención no es solo dotarles de una vivienda digna, sino facilitarles el acceso a la educación. La mayoría de ellos no son huérfanos, pero sus padres viven en zonas rurales tan apartadas que no pueden desplazarse diariamente al colegio. El nuevo edificio se distribuiría en dos plantas y contaría con comedor, sala de estudio, dormitorio y taquillas. El proyecto consiste en: Construcción de dos salas, cada una de 10x20 m, división de la planta baja en dos espacios (comedor y sala de estudio), vestuario y dormitorio en la sala del primer piso.",11120,True,False,False,False,False,False,False,True,"The project aims to construct a host center for children from Dalit and tribal communities in Monte Carmelo, providing them with dignified housing and facilitating access to education. The facility will have two floors including a dining area, study room, dormitory, and lockers.","The text describes the construction of a building that serves as a host center for children, which involves providing shelter similar to housing but in an educational context. It does not explicitly mention any aspect directly related to homelessness, transitional situations like crises or emergencies, incremental improvements such as slum upgrading, social housing types like public or affordable housing, market-rate housing solutions, urban-specific activities, or rural-focused initiatives beyond the general location. The primary focus is on creating a facility that supports education through housing provisions.",True,False,False,False,False,False,False,False
"ACCESS TO DRINKING WATER IN 210 HOUSES IN THE TOWN OF PAXOT 2, QUICHE El proyecto pretende resolver la insalubridad de las viviendas de 210 familias de Paxot II, mediante la dotación de agua potable para reducir el impacto de las enfermedades derivadas del consumo de agua contaminada. El sistema de abastecimiento será por perforación de un pozo artesanal y el mantenimiento de la red mediante una cuota familiar mensual.",14030,True,False,False,False,False,False,False,False,"The project aims to improve the health conditions of 210 families in Paxot II by providing access to potable water, thereby reducing diseases caused by contaminated water. It involves drilling a well for water supply and maintaining the network through a monthly family fee.","The text describes an initiative to provide safe drinking water, which is part of basic services in housing (safe water). This aligns with the 'Housing' class as it includes provision of basic services like safe water within inadequate housing. There are no explicit mentions of other classes such as homelessness, transitional, incremental, social, market, urban, or rural.",True,False,False,False,False,False,False,False
Fighting structural hindrances regarding the access to dignified living space in rural areas of Argentina,15150,True,False,False,False,False,False,False,True,"The activity involves addressing structural barriers that limit access to dignified housing for people in rural areas of Argentina. The primary objective is to improve living conditions by tackling issues related to housing availability and quality, focusing on enhancing democratic participation and supporting civil society initiatives.","The text describes an effort targeting structural challenges in accessing decent housing specifically in rural areas. This fits the 'Rural' classification due to its explicit mention of rural locations. The focus on dignified living space implies improving or providing housing conditions, aligning with the broader definition of 'Housing'. However, there is no direct reference to temporary housing ('Transitional'), community-specific models like cooperative or public housing ('Social'), market-based solutions such as mortgages ('Market'), specific urban settings ('Urban'), homelessness issues ('Homelessness'), or incremental improvements like slum upgrading ('Incremental').",True,False,False,False,False,False,False,True
Support centre for street children in Bangladesh.,11120,False,False,False,False,False,False,True,False,The support center focuses on providing education facilities and training for street children in Bangladesh.,"The text describes a facility aimed at supporting street children through education and training, which does not directly relate to housing provision or improvement. However, such centers often address the needs of homeless or marginalized youth, including their living conditions indirectly. Given this context, there is no direct mention of housing activities like provision, upgrading, or shelter for these children. Thus, it does not match any specific housing-related classes.",False,False,False,False,False,False,False,False
"THE WAY FORWARD FOR REFORMS IN THE HOUSING SECTOR: EMPOWERING GRASSROOT  HOMEOWNERS ASSOCIATIONS IN AZERBAIJAN, BELARUS, GEORGIA, MOLDOVA  AND UKRAINE The overall objective is to strengthen and promote the role of CSOs in grass-root decision-making processes in the housing sector in AZ, BY, GE, MD and UA.",16030,True,False,False,False,False,False,False,False,"The text describes an initiative aimed at empowering grassroots homeowners associations within the housing sector in Azerbaijan, Belarus, Georgia, Moldova, and Ukraine. The main objective is to strengthen civil society organizations' involvement in local decision-making processes related to housing policy and administration.","The primary focus of this activity involves 'housing policy,' which falls under the broader definition of the housing class as it relates to technical assistance for housing. There is no mention of homelessness, transitional shelters, or market-rate housing activities such as mortgages or rent-to-own schemes. The text does not specifically describe slum upgrading, community land trusts, cooperative housing, or any forms associated with social housing like public or low-cost housing, making the 'Social' class a less likely match. Similarly, there is no mention of temporary supportive housing (Transitional), incremental housing improvements (Incremental), or specific activities in urban or rural locations that would directly classify it as either Urban or Rural.",True,False,False,False,False,False,False,False
Provision of integrated health services for the newly arrived South Sudanese refuges in White Nile and South Kordofan,72010,False,False,False,False,False,False,False,False,"The text describes the provision of integrated health services to new arrivals, specifically South Sudanese refugees, within the regions of White Nile and South Kordofan. It also mentions material relief assistance and services.","The description focuses on health services for refugees, which suggests a focus on addressing immediate needs due to displacement or crisis conditions. The mention of 'newly arrived' refugees aligns with situations that typically require transitional support. While the text does not explicitly mention housing types or structures like shelters or camps, the context implies temporary living arrangements typical in refugee scenarios. There is no direct reference to specific urban or rural locations beyond mentioning general sectors (White Nile and South Kordofan), but these could be inferred as relevant areas for intervention.",False,False,True,False,False,False,False,False
URBAN DEVELOPMENT AND POOR NEIGHBORHOOD UPGRADING PROJECT,14020,False,False,False,True,False,False,True,False,"The text describes an urban development project focused on upgrading poor neighborhoods, specifically targeting water supply and sanitation within large systems.","The primary focus of the project is on improving infrastructure related to water supply and sanitation in urban areas. This aligns with housing-related activities as it involves upgrading inadequate housing by providing basic services such as safe water and sanitation. The emphasis on poor neighborhoods also implies efforts towards neighborhood integration and slum upgrading, which are aspects of incremental improvements in housing. Additionally, the mention of 'urban development' directly links to the Urban classification.",True,False,False,True,False,False,True,False
"UNRWA AGREEMENT 2017-2019 - UNRWA AGREEMENT 2017-2019 (NEW STRATEGY) The proposed interventions will provide humanitarian assistance to Palestine refugees in Jordan, Lebanon, Syria and Palestine affected by the armed conflict in Syria and armed conflict and occupation in Palestine.In response to the humanitarian needs created by the armed conflict in Syria, UNRWA will implement a humanitarian response meeting shelter, education, food security, non-food items, health, livelihoods and protection needs. UNRWA will provide humanitarian assistance to 450,000 refugees remaining in Syria and to the refugees that have fled to Lebanon (31,000 people) and Jordan (16,000 people).In response to the humanitarian needs created by armed conflict and occupation in the oPt, UNRWA will respond to shelter (emergency shelter repair and transitional shelter), education, food security, health, environmental health, livelihoods, psychosocial and protection needs.The total budget for UNRWA's Syria crisis appeal for 2017 was USD 411,005,236 to which Sida contributed SEK 40 million. The total budget for the UNRWA's oPt crisis appeal was USD 402,391,857 for 2017, to which Sida contributed SEK 30 million. The total budget for UNRWAs Emergency appeal for the Syria crisis 2018 is USD 408,958,394 to which Sida is proposed to contribute SEK 25 million. For the Emergency appeal for oPt the budget for 2018 is USD 398,806,944 to which Sida is proposed to contribute SEK 34 million.It is also agreed that Sida will contribute SEK 5 million in 2019 for UNRWA humanitarian interventions in the Syria and oPt crises.",72010,True,False,True,False,False,False,False,False,"The activities described involve providing humanitarian assistance to Palestine refugees affected by armed conflicts in Syria, Lebanon, Jordan, and the occupied Palestinian territories (oPt). The assistance includes meeting shelter needs through emergency repairs and transitional shelters, as well as addressing education, food security, health, livelihoods, environmental health, psychosocial support, and protection. Financial contributions are made by Sida to support these interventions.","The text explicitly mentions 'shelter,' including 'emergency shelter repair' and 'transitional shelter,' which aligns with the classes of Housing, Transitional, and Incremental. 
- Housing: The description of providing shelter, emergency repairs, and transitional shelters fits within housing provision and upgrading inadequate housing.
- Transitional: The use of terms like 'emergency shelter' and 'transitional shelter' indicates temporary solutions due to crises/disasters/emergencies.
- Incremental: Mentioning 'shelter improvements/repairs' relates to incremental approaches in upgrading existing structures.",True,False,True,True,False,False,False,False
SHELTER AFRIQUE,73010,True,True,True,False,False,False,False,False,"The text describes activities related to immediate post-emergency reconstruction and rehabilitation, focusing on providing housing solutions following crises or disasters.","The mention of 'immediate post-emergency' indicates a response to crises or disasters, aligning with the 'Transitional' class, which includes housing provided due to crises/disasters/emergencies. The focus on reconstruction and rehabilitation suggests activities related to providing temporary or semi-permanent shelter solutions after emergencies, fitting the transitional nature.",False,False,True,False,False,False,False,False
"INTERNATIONAL ORGANIZATION FOR MIGRATION NATURAL DISASTER CONSORTIUM SPEND FOR INTERNATIONAL CLIMATE FUND (ICF) Support for up to three million of the most vulnerable people affected by natural disaster and conflict.  This will cover both immediate relief and early recovery interventions for shelter, food, non-food items, water and sanitation, livelihood and protection needs, depending on the emergency.   This programme will also support developments in the UN and local civil society which are required for humanitarian responses to be more locally owned and effective in future, as well as effective monitoring and evaluation, targeted active research and piloting.",41010,True,False,True,False,False,False,False,False,"The International Organization for Migration Natural Disaster Consortium is using funds from the International Climate Fund (ICF) to support up to three million vulnerable individuals affected by natural disasters and conflict. The focus is on immediate relief and early recovery interventions, including shelter, food, water, sanitation, livelihoods, and protection. Additionally, it aims to enhance local ownership of humanitarian responses through development in UN and civil society sectors, alongside effective monitoring, evaluation, research, and piloting.","The text describes activities related to providing emergency shelters (shelter) as part of immediate relief for those affected by natural disasters and conflict. This aligns with the 'Transitional' class due to housing provided in crises or emergencies. It also touches on basic services such as water, sanitation, and food, which can be associated with 'Housing'. However, there is no explicit mention of urban or rural settings, homelessness, incremental improvements, specific social or market-oriented housing solutions, or any focus strictly categorized under urban or rural activities.",True,False,True,False,False,False,False,False
FONDS D'ETUDES ET D'EXPERTISE EN SORTIE DE CRISE POUR HAÏTI / FONDS D'ETUDES ET D'EXPERTISE SORTIEDE Appui à la réforme foncière et à la décentralisation,15110,False,False,False,False,False,False,True,True,"The text describes efforts by the Fund for Studies and Expertise in Post-Crisis Exit for Haiti to support land reform and decentralization, focusing on public sector policy and administrative management.","The primary focus of this activity is on land reform and decentralization within the public sector. There are no explicit mentions of activities directly related to housing construction, shelter provision, or any specific urban or rural development projects. The initiative involves policy and administrative management but does not detail activities like providing housing, temporary shelters, social housing initiatives, market-rate developments, transitional housing, incremental improvements, or targeting specifically urban or rural areas.",False,False,False,False,False,False,False,False
"STUDENT SCHOLARSHIPS DEVELOPING COUNTRIES PPCD2018 PROGR 47 PROGRAM FOR EMERGENCY COUNTRIES AND REFUGEES AND / OR ASYLUM SEEKERS Las crisis que padecen diversos países han creado situaciones de emergencia académica, con la grave alteración o quiebra de sus sistemas de educación superior y la aparición de grandes obstáculos que deben  enfrentar  sus  estudiantes  e  investigadores,  dando  lugar  a  la  necesidad  urgente  de proporcionarles  asistencia  para  que  puedan  continuar  con  sus  labores  académicas,  lo  que  resulta dramático  en  el  caso  del  colectivo  de  estudiantes, docentes  e  investigadores  refugiados  o demandantes de asilo por eses motivo desde la UGR se ha implementado un programa de ayudas para estas personas que nos vienen derivadas a través de Cruz Roja en Granada y se les ofrece ayudas económicas que dada su situación de precariedad es más alta que  para otros becarios de nuestro PPCD correspondiente, las ayudas son para alojamiento y manutención, exención de precios públicos y acceso a los servicios universitarios que necesiten. En este caso la intervención se refiere a 1 persona procedentes de MARRUECOS y que está cursando EL Máster universitario en hidraúlica ambiental.",43081,False,False,True,False,False,False,False,False,"The program, implemented by the UGR in collaboration with Cruz Roja in Granada, provides scholarships to students and researchers from crisis-affected countries who are refugees or asylum seekers. These scholarships cover housing, food, tuition fees, and access to necessary university services. The initiative specifically supports a student from Morocco enrolled in a Master's program in environmental hydraulics.","The text describes an emergency scholarship program aimed at aiding students and researchers facing educational disruption due to crises. Key components of the support include housing (provision of scholarships for accommodation), food, fee exemptions, and university service access.

- Housing: Matches because the program offers financial aid specifically covering housing costs as part of its scholarships.
- Transitional: Relevant since it targets refugees or asylum seekers, who often require temporary housing solutions in response to crises or emergencies.

Other classes such as Homelessness, Incremental, Social, Market, Urban, and Rural do not match because:

- Homelessness: The text does not mention tents, encampments, or shelters for the homeless.
- Incremental: There's no discussion of housing improvements, repairs, or slum upgrading.
- Social: The program doesn't focus on community land trusts, cooperative housing, public housing, affordable housing, or low-cost housing initiatives.
- Market: It does not involve home-rental services, mortgages, rent-to-own schemes, or market-rate housing transactions.
- Urban/Rural: There's no specific mention of activities confined to urban or rural locations.",True,False,True,False,False,False,False,False
"GUARANTEEING ADEQUATE SANITATION FOR FAMILIES IN EXTREME POVERTY AND WITH RESIDENCE IN TIERRA SOLIDARIA, LABREA AMAZONIA (BRAZIL) Título completo del proyecto: Garantizado el saneamiento adecuado de las familias en situación de extrema pobreza, residentes en Tierra Solidaria, Lábrea-Amazonas (Brasil) :: Para reducir la exposición a enfermedades infecciones y parasitarias transmitida por la falta de hábitos de higiene y un sistema inadecuado de eliminación de residuos y aguas negras entre 2 familias en situación de pobreza, residentes en casas de madera de 60 m2, sin baños con parcelas de 250 m2, proponen la implementación de un sistema de saneamiento diseñado por Ingenieros Agronómicos de la Universidad Politécnica de Madrid.",14032,False,False,False,True,False,False,False,True,"The project focuses on ensuring adequate sanitation for families in extreme poverty living in Tierra Solidaria, Lábrea Amazonia, Brazil. It aims to reduce exposure to infectious and parasitic diseases by implementing a proper sanitation system designed by Agricultural Engineers from the Universidad Politécnica de Madrid.","The text discusses the provision of basic sanitation services for families residing in inadequate housing conditions (houses made of wood with no bathrooms). This directly falls under the 'Housing' category due to the focus on upgrading inadequate housing through the addition of basic services, specifically safe water and sanitation. The mention of implementing a new system addresses inadequacies in existing facilities which is an aspect of upgrading or improving housing infrastructure.",True,False,False,False,False,False,False,False
"NATIONAL HEALTH DAYS CONFERENCE, MAPUTO/JOURNÉES NATIONALES DE LA SANTÉ, MAPUTO This project aims to provide travel, accommodations, and a conference synthesis report in support of the 2018 National Health Days (Jornadas Nacionais de Saude) conference in Mozambique. Project activities include: (1) organizing and paying for travel and accommodation for up to 100 participants travelling to Maputo, Mozambique, and (2) ensuring preparation, printing and distributing of a conference synthesis report. Support for travel and accommodation allows for the participation of approximately 100 individuals working at the provincial and district levels of the Mozambican health system and contributes to empower decision-making at a decentralized level. The event brings together key stakeholders from the health sector, such as policy makers, researchers as well as people working in the health sector at different levels to debate and discuss important issues related to achieving health results within the context of the Sustainable Development Goals (SDGs). / Ce projet vise à fournir le voyage, l'hébergement et un rapport de synthèse de la conférence à l'appui de la conférence des Journées nationales de la santé (Jornadas Nacionais de Saude) de 2018 au Mozambique. Les activités du projet comprennent : 1) organiser et payer le voyage et l'hébergement d'un maximum de 100 participants se rendant à Maputo, au Mozambique, 2) assurer la préparation, l'impression et la distribution d'un rapport de synthèse de la conférence. L'aide au voyage et à l'hébergement permet la participation d'environ 100 personnes travaillant au niveau des provinces et des districts du système de santé mozambicain et contribue à l'autonomisation de la prise de décision à un niveau décentralisé. L'événement rassemble les principales parties prenantes du secteur de la santé, telles que les décideurs politiques, les chercheurs ainsi que les personnes travaillant dans le secteur de la santé à différents niveaux, afin de débattre et de discuter de questions importantes liées à l'obtention de résultats en matière de santé dans le contexte des objectifs de développement durable (ODD).",12110,False,False,False,False,False,False,True,False,"The project supports the 2018 National Health Days conference in Maputo, Mozambique by organizing travel and accommodation for approximately 100 participants from various levels of the health system. The aim is to facilitate discussion among key stakeholders on achieving health outcomes within the context of Sustainable Development Goals.","The text describes an initiative related to supporting a health policy and administrative management conference in Maputo, Mozambique. It involves logistical support for travel and accommodation but does not mention any activities directly associated with housing or shelter provision. The event's focus is on health sector stakeholders debating health results aligned with Sustainable Development Goals. There are no explicit references to any form of housing activity as defined by the provided classes (e.g., providing housing, addressing homelessness, transitional shelters, etc.). Therefore, none of the described activities match the expanded definitions for housing sector classifications.",False,False,False,False,False,False,False,False
"EMERGENCY AID TO INDONESIA The EA will support the delivery of shelter and immediate basic needs to the victims of the multiple earthquakes victims in Lombok, Indonesia, which struck the Lombok Islan End of July 2018.",72040,True,False,True,False,False,False,False,False,"The activity involves providing emergency aid to earthquake victims in Lombok, Indonesia, focusing on delivering shelter and meeting immediate basic needs.","The text describes an effort to provide shelter and essential support to individuals affected by a natural disaster. The term 'shelter' explicitly indicates involvement with housing provision during emergencies. This aligns with the definition of both 'Housing' (provision of shelter in emergencies) and 'Transitional' (housing provided due to crises/disasters/emergencies). There are no explicit mentions of homelessness, incremental development, social or market housing projects, urban or rural specificity.",True,False,True,False,False,False,False,False
"Final general support to ensure equitable allocation of resources, upgrading of informal settlements and reduction of spatial inequality through community mobilization and advocacy",16030,False,False,False,True,True,False,True,False,"The activities described focus on ensuring equitable resource distribution, improving informal settlements, and reducing spatial inequalities through community involvement and advocacy. The sector involves housing policy and administrative management.","The text explicitly mentions 'equitable allocation of resources' and 'upgrading of informal settlements,' which aligns with the definition for Incremental (slum upgrading, housing improvements/repairs) and Housing (upgrading inadequate housing). It also refers to policies related to housing, thus fitting into the Housing class. The mention of community mobilization and advocacy is indicative of social engagement but does not explicitly define Social housing per se. There are no specific references to homelessness, transitional housing, market mechanisms, or distinguishing between urban and rural settings.",True,False,False,True,False,False,False,False
"CONSTRUCTION AND EQUIPPING OF SCHOOLS IN TAMANSOURT - TAMESNA Building and equipping 75 primary, elementary, and secondary schools and integrated educational centers , as well as providing the necessary equipment for classrooms, teaching aids, school and office furniture, computers, indoor housing furniture and sports facilities, as well as engineering design and supervision of implementation",11120,False,False,False,True,True,False,True,False,"The activities described involve constructing and equipping 75 primary, elementary, and secondary schools along with integrated educational centers. This includes providing classroom equipment, teaching aids, school furniture, computers, indoor housing furniture, sports facilities, as well as engineering design and supervision.","The text focuses on the construction and equipping of educational facilities rather than activities directly related to housing or shelter provision. While it mentions 'indoor housing furniture,' this refers specifically to furnishings within educational buildings, not residential spaces. Thus, there is no explicit mention of housing, homelessness, transitional housing, incremental improvements, social, market, urban, or rural housing sectors as per the provided definitions.",False,False,False,False,False,False,False,False
"The primary purpose of the Community Connections program (CCP) is to improve the health and wellbeing of people with complex needs who are homeless or at housing risk by proactively identifying, engaging and linking them to appropriate mainstream and/or specialise services. The CCP will target people who require an assertive outreach response in order to gain access to specialist and mainstream services.  On a strategic level the CCP will also work with local services to assist them to become more accessible and responsive to the needs of this vulnerable population group.",15150,False,True,False,False,False,False,False,False,"The Community Connections program (CCP) aims to enhance health and wellbeing for individuals facing homelessness or housing risk by connecting them with suitable mainstream and specialized services. It focuses on proactive identification, engagement, and service linkage for those needing assertive outreach. Strategically, it seeks to improve local service accessibility and responsiveness for vulnerable populations.","The text does not explicitly mention the provision of housing, temporary shelters, or any construction activities, thus excluding classes like Housing, Transitional, Incremental, Social, Market, Urban, and Rural. The main focus is on supporting people at risk of homelessness by improving service access and responsiveness, which aligns with addressing 'Homelessness' as it directly involves working with individuals who are homeless or at risk.",False,True,False,False,False,False,False,False
construction of residential complex in um qasar ' albaheath',16040,True,False,False,False,False,False,True,False,The activity involves constructing a residential complex specifically designated as low-cost housing within the sector named Um Qasar Al-Bahaith.,"The text explicitly mentions 'construction of residential complex,' which aligns with activities under the Housing class, such as construction of housing. Additionally, it specifies that this is in the context of 'low-cost housing,' making it directly relevant to the Social class, which includes affordable or low-cost housing.",True,False,False,False,True,False,False,False
