text,sector_code,Housing DK,Homelessness DK,Transitional DK,Incremental DK,Social DK,Market DK,Urban DK,Rural DK,thoughts AI,Housing AI,Homelessness AI,Transitional AI,Incremental AI,Social AI,Market AI,Urban AI,Rural AI
"HUMANITARIAN AID AND FOOD ASSISTANCE Emergency Shelter, CCCM and Health support for the  Most Vulnerable Populations affected by Typhoon Haiyan (Yolanda)",72010,False,False,True,False,False,False,False,False,"The text describes emergency shelter support for vulnerable populations affected by Typhoon Haiyan. This aligns with the 'Transitional' class, as it involves providing shelter in response to an emergency situation, which is characteristic of transitional housing efforts. Additionally, it could also be related to 'Housing' since it involves the provision of shelter, but the primary focus here seems to be on emergency response rather than long-term housing solutions. There are no indications of homelessness support, incremental housing, social housing, market-based housing, or specific urban or rural locations mentioned in the text. Therefore, the most relevant classifications are 'Transitional' and 'Housing'.",True,False,True,False,False,False,False,False
"INDIAN INSTITUTE FOR HUMAN SETTLEMENTS to provide public health benefits and city-wide sanitation improvements for urban populations in Tamil Nadu by demonstrating innovations in two model urban locations, as well as enabling a state-wide scaling up",14032,False,False,False,False,False,False,True,False,"The text describes a project aimed at improving public health and sanitation for urban populations in Tamil Nadu, which indicates a focus on urban development and infrastructure improvements. The mention of 'city-wide sanitation improvements' suggests a connection to the housing sector, particularly in terms of providing adequate living conditions and services in urban areas. The reference to 'model urban locations' further emphasizes the urban aspect of the project. However, there is no direct mention of homelessness, transitional housing, incremental housing, social housing, market-based housing, or rural housing in the provided text. Therefore, the most relevant classification for this activity is 'Urban' due to its focus on urban populations and city-wide improvements. Additionally, it could also be classified under 'Housing' since sanitation improvements are often linked to housing quality and public health.",True,False,False,False,False,False,True,False
"PUBLIC PRIVATE INFRASTRUCTURE ADVISORY FACILITY (PPIAF) - WATER SUPPLY AND SANITATION The Public-Private Infrastructure Advisory Facility (PPIAF) finances activities related to water, sanitation and hygiene in Africa through policy and transactions work. PPIAF is a multi-donor technical assistance facility, aimed at helping developing country governments improve the quality of their infrastructure through private sector involvement. PPIAFs mission is to help eliminate poverty and achieve sustainable development in developing countries by facilitating private sector involvement in infrastructure. The objectives of the PPIAF are to support the provision of drinking water and sanitation services as well as the adoption of hygiene practices through activities in urban areas, informal settlements and slums, and rural villages. Expected results are increased water and sanitation access and efficiency in African urban areas through the reform of sector structures, effective sector partnerships, and capacity building.",14020,False,False,False,False,False,False,True,True,"The text primarily discusses the Public-Private Infrastructure Advisory Facility (PPIAF) and its focus on water supply and sanitation in Africa. While the main emphasis is on water and sanitation, it also mentions urban areas, informal settlements, and slums, which can be related to housing contexts. However, the text does not explicitly mention housing provision, homelessness, transitional housing, or any specific housing policies. The references to urban areas and informal settlements suggest a connection to the urban and possibly the incremental housing sector, as informal settlements often require upgrading and integration into the broader urban fabric. However, without direct references to housing construction or policy, the strongest classifications would be Urban and Incremental due to the context of improving infrastructure in these areas. Overall, the text aligns with the Urban classification due to its focus on urban areas and informal settlements, and it may also touch on Incremental due to the implications of improving living conditions in these settings.",False,False,False,True,False,False,True,False
C.P.S. - CARE PREVENTION AWARENESS: THE CONSTRUCTION OF A PATH TO PROTECT CHILDREN WITH THE NYAHURURU''S COMMUNITY Improving the quality of life of children in need of protection in the slums of Nyahururu and Kang''as towns. Improve the capacity of the community to ensure the stability of children in need of protection,16010,False,False,False,False,False,False,True,False,"The text describes an initiative aimed at improving the quality of life for children in need of protection within slum areas, specifically mentioning Nyahururu and Kang''as towns. This indicates a focus on urban settings, as slums are typically found in urban areas. The mention of improving community capacity suggests a potential link to social housing or community support structures, but it does not explicitly mention housing provision or construction. However, the context of slums implies a need for housing-related interventions, which could relate to incremental housing efforts or social housing initiatives. Given the focus on children and community stability, the strongest classifications would be Urban due to the specific locations mentioned and potentially Incremental if the initiative includes aspects of housing improvement or community integration. However, without explicit mention of housing construction or support, the classifications remain limited. Therefore, the most fitting classification is Urban, with a possible consideration for Incremental depending on further context about housing interventions.",False,False,False,False,False,False,True,False
"SUPPORT TO THE INTERNATIONAL COMMITTEE OF THE RED CROSS IN THE CENTRAL AFRICAN REPUBLIC To respond to the humanitarian crisis in the Central African Republic (CAR) by providing refugees and IDPs from the Central African Republic with healthcare, food security, shelter and livelihoods programmes . This will help address the immediate humanita",72010,True,False,True,False,False,False,False,False,"The text describes a humanitarian response in the Central African Republic, focusing on providing shelter among other services to refugees and internally displaced persons (IDPs). The mention of 'shelter' indicates a direct connection to the housing sector, as it relates to the provision of housing or shelter in emergencies. Given that the context involves refugees and IDPs, it also aligns with the 'Transitional' class, as these individuals may require temporary housing solutions. However, there is no specific mention of homelessness or incremental housing services, nor does it indicate a market or social housing context. The focus is primarily on emergency shelter for those affected by the crisis, which fits the transitional housing definition. Therefore, the most relevant classifications are 'Housing' and 'Transitional'.",True,False,True,False,False,False,False,False
"HUMANITARIAN AID FOR KATHMANDU VALLEY POPULATION AFFECTED BY NEPAL EARTHQUAKES. La acción dará respuesta durante 6 meses a las necesidades más urgentes de 2.750 familias del distrito de Lalitpur en el Valle de Katmandú, afectadas por la situación de emergencia tras los dos terremotos producidos en Nepal el 25 de abril y 12 de mayo. En una primera fase, el primer mes el apoyo irá dirigido a ofrecer asistencia alimentaria (1.905 familias) y refugio inmediato (390 familias) a las familias más afectadas. En una segunda fase, durante los 5 meses siguientes, se ofrecerá refugio temporal a 2.750 familias que han perdido su vivienda a través del enfoque ?dinero por trabajo?. Transversalmente, durante los 6 meses de la acción, se trabajará el ámbito de protección con el establecimiento de 6 espacios seguros para mujeres y 6 espacios seguros para niños y niñas. Así mismo las distribuciones y el trabajo de recuperación serán liderados por grupos de mujeres.",72010,True,False,True,False,False,False,True,False,"The text describes a humanitarian aid initiative in the Kathmandu Valley, specifically targeting families affected by the earthquakes in Nepal. It mentions immediate shelter assistance for families who have lost their homes, which aligns with the 'Transitional' classification as it refers to providing temporary shelter. Additionally, the mention of 'refugio inmediato' (immediate shelter) and 'refugio temporal' (temporary shelter) further supports this classification. 

The action also involves a cash-for-work approach, which may not directly fit into the housing classifications but indicates a focus on recovery and rebuilding efforts. The text does not explicitly mention social housing, market-based housing, or incremental housing, nor does it specify urban or rural classifications beyond the general location of Lalitpur in the Kathmandu Valley. 

Overall, the primary focus is on transitional housing support for families affected by the earthquakes, making 'Transitional' the most relevant classification. There are no indications of homelessness support, social housing, or market housing in the provided text.",False,False,True,False,False,False,False,False
"LATINO-AMERICAN SPECIFIC CALL FOR PROPOSALS: POZZOLANIC MATERIALS CHARACTERISATION AND ITS CONCRETE APPLICATIONS IN HOLGUIN REGION, CUBA. Caracterizar, normalizar y establecer la calidad de los yacimientos de puzolanas naturales de la Región de Holguín, Cuba, para su puesta en valor como materias primas puzolánicas utilizables en la elaboración de cementos para dar respuesta a la demanda de viviendas a los damnificados por los huracanes",32166,True,False,False,False,False,False,False,False,"The text discusses the characterization and standardization of pozzolanic materials in the Holguin region of Cuba, specifically for their use in cement production. This is directly related to the housing sector as it aims to address the demand for housing for those affected by hurricanes. The mention of 'viviendas' (housing) indicates a focus on providing shelter and rebuilding efforts, which aligns with the 'Housing' classification. Additionally, since the context involves responding to the needs of those impacted by natural disasters, it could also touch on aspects of 'Transitional' housing, as it may involve temporary solutions for those displaced. However, the primary focus is on the materials and their application in housing construction, thus the strongest match is with 'Housing'. There are no specific mentions of homelessness, incremental, social, market, urban, or rural classifications in this context, although the location is specified as rural (Holguin region). Therefore, the classifications that best fit this text are 'Housing' and 'Rural'.",True,False,False,False,False,False,False,True
SYR L4S FOOD SHELTER DESTITUTE FAMILIES,72040,True,True,True,False,False,False,False,False,"The text mentions 'FOOD SHELTER' and 'DESTITUTE FAMILIES', which indicates a focus on providing support to families in need. The term 'shelter' suggests a connection to housing, particularly for those who are homeless or in need of transitional support. Given the context of 'destitute families', this aligns closely with the 'Homelessness' class, as it implies assistance for families who may not have stable housing. Additionally, the mention of 'shelter' could also imply transitional housing, as it may refer to temporary accommodations for those in crisis. However, without further context, it's difficult to classify it strictly as transitional housing. Therefore, the most fitting classifications would be 'Homelessness' and possibly 'Transitional'.",False,True,True,False,False,False,False,False
"COLOMBIA - IMPROVING HYGIENE AND ACCESS TO SAFE WATER - ACTION AGAINST HUNGER 2015 / COLOMBIE - AMÉLIORER L'HYGIÈNE ET L'ACCÈS À L'EAU POTABLE - ACTIO March 2015 - Colombia continues to be plagued by a long-standing armed conflict. An estimated 5.7 million people are either displaced within the country or have sought refuge in Ecuador and Venezuela. Consequences of the conflict include forced displacement, limited mobility of people, goods and services, forced recruitment of children and young people by armed groups, as well as, sexual and gender-based violence. In 2014, 1.4 million people had limited access to basic and public services. 4.8 million people are in need of humanitarian assistance, including access to safe water, adequate sanitation and hygiene systems, health care services in rural areas, protection, as well as timely food assistance and nutritional support.   With DFATD's support, Action Against Hunger is addressing the basic water, sanitation and hygiene needs of 15,000 conflict-affected people in the department of NariÃ±o. Project activities include: (1) providing and rehabilitating water tanks and water filter systems for 1,800 households, (2) distributing 2,500 basic hygiene kits, (3) constructing, rehabilitating or repairing 4 collective basic sanitation systems, 120 household water supply systems and 120 latrines, (4) providing basic sanitation facilities for 540 crisis-affected people, and (5) training on basic hygiene practices and hygiene promotion for 11,250 crisis-affected people. / Mars 2015 - La Colombie continue d'être tourmentée par un conflit armé de longue date. On estime que 5,7 millions de personnes ont été déplacées à l'intérieur de leur pays ou se sont réfugiées en Équateur et au Venezuela. Parmi les conséquences de ce conflit : déplacement forcé, mobilité réduite des personnes, biens et services limités, recrutement forcé des enfants et des jeunes par des groupes armés, ainsi que violences sexuelles et fondées sur le genre. En 2014, 1,4 million de personnes avaient un accès limité aux services de base et aux services publics. En tout, 4,8 millions de personnes ont besoin d'une aide humanitaire, dont de l'eau potable, des systèmes d'assainissement et d'hygiène adéquats, des services de soins de santé dans les régions rurales, des services de protection, ainsi que de l'aide alimentaire rapide et de l'aide nutritionnelle.   Avec le soutien du MAECD, Action contre la faim répond aux besoins de base en eau, en assainissement et en hygiène de 15 000 personnes touchées par le conflit dans le département de NariÃ±o. Parmi les activités du projet : 1) octroi et remise en état de réservoirs d'eau et de systèmes de filtration de l'eau pour 1 800 ménages, 2) distribution de 2 500 trousses d'hygiènes de base, 3) construction, remise en état ou réparation de quatre systèmes d'assainissement collectif de base, de 120 systèmes domestiques d'approvisionnement en eau et de 120 latrines, 4) installation d'installations sanitaires de base pour 540 personnes touchées par le conflit, 5) séances de formation sur les pratiques d'hygiène de base et la promotion sur l'hygiène pour 1",72010,False,False,False,False,False,False,False,False,"The text describes a humanitarian project focused on improving hygiene and access to safe water for conflict-affected populations in Colombia. While the primary focus is on water, sanitation, and hygiene (WASH) services, it does not explicitly mention housing or shelter-related activities. However, the construction and rehabilitation of sanitation systems and latrines could be tangentially related to housing in terms of providing basic living conditions. The project addresses the needs of displaced populations, which could relate to homelessness or transitional housing, but it does not provide direct housing solutions or transitional housing options. Therefore, the most relevant classifications would be 'Rural' due to the mention of rural areas and 'Homelessness' due to the context of displacement. However, since the text does not directly address housing support for the homeless or transitional housing, the strongest classification would be 'Rural'.",False,False,False,False,False,False,False,True
EVALUATION OF THE EU FUNDED HOUSING RECONSTRUCTION PROGRAMMES IN SRI LANKA IMPLEMENTED BY UN HABITAT (AUP 2010 AND AUP 2012) Performance and Impact evaluation (including randomised sampling) in three missions:   -Final Evaluation of AUP-2010  -Mid-term Evaluation of AUP-2012  -Final Evaluation of AUP-2012    Beyond conventional evaluation reporting this assignment requires the Consultant to provide capacity building in line with the recomendations.,16040,True,False,False,False,False,False,True,False,"The text describes an evaluation of housing reconstruction programs in Sri Lanka, which falls under the 'Housing' category as it pertains to the provision of housing and reconstruction efforts. The mention of capacity building also aligns with the broader aspects of housing sector development, indicating a focus on improving housing policies and practices. There are no specific references to homelessness, transitional housing, incremental housing, social housing, market-based housing, urban, or rural classifications in the text. Therefore, the most relevant classification for this activity is 'Housing'.",True,False,False,False,False,False,False,False
SHINING HOPE FOR COMMUNITIES Programme: YCABA. Description: To support integrated early childhood development services in two large informal settlements within Nairobi.,11240,False,False,False,False,False,False,True,False,"The provided text describes a program focused on integrated early childhood development services in informal settlements in Nairobi. The mention of 'informal settlements' indicates a context related to housing, particularly in urban areas where housing may be inadequate or unregulated. This suggests a connection to the 'Housing' class, as it involves addressing the living conditions of communities. However, there is no direct mention of homelessness, transitional housing, incremental housing, social housing, market-based housing, or specific rural locations. The focus is primarily on urban informal settlements, which aligns with the 'Urban' class as well. Therefore, the most relevant classifications for this activity are 'Housing' and 'Urban.'",True,False,False,False,False,False,True,False
"CREATING A CULTURE OF ENVIRONMENTAL CITIZENSHIP IN THE TEHUACAN-CUICATLAN BIOSPHERE RESERVE. The Tehuacan-Cuicatlan Biosphere Reserve (TCBR) has a wealth of unique biophysical and cultural characteristics. The area is home to more than 130 species of fauna such as jaguars, green macaws and tapirs and 10% of the Mexican vascular flora. The TCBR is threatened by human –wildlife conflict, poaching, unsustainable use of natural resources, inadequate management of solid waste, and urban development. These anthropogenic factors have also taken a toll on the cultural identity of the more than 8 indigenous groups that live in the area. The goal of this project is to develop the awareness of the community of the Canada Oaxaquena buffer zone about the importance of conserving their natural resources and making informed management decisions. Through this grant, CONBIODES will: 1) deliver an inquiry-based approach training program to 8 elementary school teachers and 80 school children, as a way to develop their critical-thinking, communication and research skills and enhance their ability to identify, plan, structure and resolve environmental problems affecting their communities, 2) follow up with teachers and students on the implementation of their environmental and education plans, 3) implement an environmental education and species identification training workshop for 10 local youth, and 4) implement multiple environmental education activities including talks, broadcasting of environmental documentaries and installation of wildlife photography exhibitions in each community.",41030,False,False,False,False,False,False,False,True,"The text primarily focuses on environmental education and conservation efforts within the Tehuacan-Cuicatlan Biosphere Reserve. While it highlights the importance of community awareness and the management of natural resources, it does not directly address housing or any of the specific classes related to housing such as homelessness, transitional, incremental, social, market, urban, or rural housing. The mention of urban development could imply some connection to housing, but it is not the main focus of the project. Therefore, there are no clear matches with the housing sector classifications provided.",False,False,False,False,False,False,False,False
DIRECTIVES NATIONALES POUR LE LOGEMENT RURAL,74020,True,False,False,False,False,False,False,True,"The phrase 'DIRECTIVES NATIONALES POUR LE LOGEMENT RURAL' translates to 'National Directives for Rural Housing'. This text clearly indicates a focus on housing, specifically within a rural context. The term 'logement' directly relates to the housing sector, and the mention of 'rural' specifies that it pertains to rural housing. Therefore, this text fits into both the 'Housing' and 'Rural' classifications. There are no indications of homelessness, transitional housing, incremental housing, social housing, or market-based housing in this text, as it is specifically about directives for rural housing.",True,False,False,False,False,False,False,True
