text,sector_code,Housing DK,Homelessness DK,Transitional DK,Incremental DK,Social DK,Market DK,Urban DK,Rural DK,Housing AI,Homelessness AI,Transitional AI,Incremental AI,Social AI,Market AI,Urban AI,Rural AI,thoughts AI
E+ KA1 EA JOINT MASTERS PROGRAMMES (EPMC) A3 MUNDUS URBANO Master of Science in International Cooperation and Urban Development,11420,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,"Housing: The description mentions 'Urban Development,' which aligns with the housing sector's inclusion of urban development activities. However, it does not explicitly describe any direct provision or improvement of housing itself.
Homelessness: There is no mention of tents for the homeless, encampments, or shelters in the text.
Transitional: The description does not reference emergency shelters, refugee shelters, camps, or temporary supportive housing.
Incremental: No explicit reference to housing sites, services, slum upgrading, repairs, or neighborhood integration is made.
Social: There are no mentions of community land trusts, cooperative housing, or public housing.
Market: The text does not describe home-rental, mortgages, rent-to-own housing, or market-rate housing.
Urban: The mention of 'Mundus Urbano' suggests activities in urban areas; thus, it aligns with the definition that includes specific urban locations.
Rural: There is no reference to rural locations in the text."
"CHONGQING INTEGRATED LOGISTICS DEMONSTRATION The project will develop a modern and efficient multimodal logistics system in Chongqing. The outputs of the project will be (i) the Chongqing transportation logistics park, (ii) the Nanpeng logistics park, (iii) the Yangtze River inland waterway roll-on roll-off (Ro-Ro) operations, (iv) a logistics information system, and (v) institutional capacity building. The proposed project is the third urban development project in Chongqing. Lessons from past and ongoing projects were incorporated in the project design, such as devolving more responsibilities to the implementing agency while strengthening its project management and financial management capacity. The proposed project will have demonstration features, namely integrated logistics parks, logistics information system, and inland waterway Ro-Ro operations. These features are all relatively new for logistics projects in the PRC, and their successful introduction through this project will offer opportunities for replication and scaling up. Integrated logistics functions and services in the new logistics parks will reduce wasteful freight movements. Logistics information services will enable logistics service providers, such as freight forwarding companies, to increase efficiency and reduce costs through better tracking and control over the supply chain. Ro-Ro operations will reduce the time and costs of transshipments, incentivizing freight movement on inland waterways.",21040,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,"Housing: The text does not explicitly mention housing provision, shelter, or urban development related to housing; it focuses on logistics systems.
Homelessness: There is no reference to homeless shelters, encampments, or tents for the homeless.
Transitional: No mention of emergency shelters, refugee camps, or temporary supportive housing.
Incremental: The text does not discuss slum upgrading, neighborhood integration, or structural repairs related to housing.
Social: There is no indication of community land trusts, cooperative housing, or public housing.
Market: It does not explicitly address home-rental, mortgages, rent-to-own housing, or market-rate housing.
Urban: The project is specifically located in Chongqing, an urban area; thus, it matches the criteria for activities taking place in a specific urban location.
Rural: There are no references to rural locations, making this class irrelevant."
USAID/OFDA GRANT FOR FIJI/CYCLONE-2016 Shelter and Settlements Intervention with IFRC in Fiji,72010,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,"Housing: The text mentions 'Shelter and Settlements Intervention,' which aligns with housing activities such as provision of shelter in emergencies, making it a match.
Homelessness: There is no explicit mention of tents, encampments, or homeless shelters; therefore, this class does not apply.
Transitional: The activity likely involves emergency shelters due to the context of cyclone response, fitting within transitional classifications like emergency shelters or temporary housing solutions.
Incremental: While 'Shelter and Settlements' could imply some form of incremental improvement, there is no specific mention of slum upgrading or structural repairs, so it's not a clear match.
Social: The description lacks any reference to community land trusts, cooperative housing, or public housing; thus, this class does not apply.
Market: There are no explicit mentions of market-related activities like home-rental or mortgages; hence, this is not applicable.
Urban: The text doesn't specify whether the interventions were in urban areas, making it unclear if 'Urban' applies.
Rural: Similarly, there's no specific indication that the activity was focused on rural locations."
ACCORD CADRE CR 2017-2019 Construire des habitations durables à 350 ménages à Ronkh pour mieux les protéger contre les intempéries,16040,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,"Housing: The text explicitly describes the construction of habitations, which fits the definition of providing housing and shelter. Hence, it matches this class.
Homelessness: There is no mention of tents, encampments, or shelters for the homeless, so it does not match this class.
Transitional: There are no references to emergency shelters, refugee camps, or temporary supportive housing, so it does not fit this category.
Incremental: The text describes construction rather than site development, technical assistance, repairs, or slum upgrading. Thus, it doesn't match the incremental class.
Social: The activity does not mention community land trusts, cooperative housing, or public housing, so it does not belong to this class.
Market: There is no reference to home rental, mortgages, rent-to-own housing, or market-rate housing, ruling out this classification.
Urban: Although the project is in a specific location (Ronkh), there's no explicit indication that it’s an urban area. Without further context about Ronkh being urban, we cannot categorize it under Urban.
Rural: Similarly, without additional context on whether Ronkh is rural, this classification remains uncertain. However, considering the focus on low-cost housing for many households in a single community, it could imply a more rural setting but is not explicitly stated."
"ICRC - PROVISION OF SHELTER, FOOD, WATER AND SANITATION To deliver an effective response to the basic needs of vulnerable people impacted by the crisis in the North East of Nigeria. The programme will deliver humanitarian assistance in nutrition and food security, protection and Education in Emergencies, multi",99810,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,"Housing: The text explicitly mentions the provision of shelter, which aligns with the definition of housing activities. This is a clear match.
Homelessness: There is no specific mention of tents, encampments, or homeless shelters. Therefore, this class does not apply.
Transitional: While the context involves emergency response, there's no explicit mention of emergency shelters, refugee shelters, refugee camps, or temporary supportive housing. Thus, it doesn't match.
Incremental: The description lacks any reference to housing sites, housing services, slum upgrading, structural repairs, or neighborhood integration. Therefore, this class is not applicable.
Social: There's no mention of community land trusts, cooperative housing, or public housing initiatives, making this classification irrelevant.
Market: The text does not refer to home-rental, mortgages, rent-to-own housing, or market-rate housing. This category is not a match.
Urban: The activity occurs in the North East of Nigeria but lacks explicit designation as urban activities. Thus, it doesn't clearly fit this class.
Rural: Similar to 'urban', while it may be rural by implication (North East of Nigeria), there's no explicit mention of rural-focused initiatives, so this is not a definitive match."
"BUILDING HOST CENTRES FOR CHILDREN MONTE CARMELO Se quiere construir una casa de acogida para 60 niños dalits y de comunidades tribales. La intención no es solo dotarles de una vivienda digna, sino facilitarles el acceso a la educación. La mayoría de ellos no son huérfanos, pero sus padres viven en zonas rurales tan apartadas que no pueden desplazarse diariamente al colegio. El nuevo edificio se distribuiría en dos plantas y contaría con comedor, sala de estudio, dormitorio y taquillas. El proyecto consiste en: Construcción de dos salas, cada una de 10x20 m, división de la planta baja en dos espacios (comedor y sala de estudio), vestuario y dormitorio en la sala del primer piso.",11120,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,"Housing: The text describes the construction of accommodation (a house of refuge) for children, which aligns with provision of housing.
Homelessness: There is no mention of tents, encampments, or homeless shelters, so this class does not match.
Transitional: The project does not describe emergency shelters or temporary supportive housing, so it doesn't match this class.
Incremental: While the project involves construction and some services (e.g., study areas), it is more comprehensive than slum upgrading or neighborhood integration, thus not fitting precisely into this category.
Social: There's no mention of community land trusts, cooperative housing, or public housing. Therefore, it doesn't match the social class.
Market: The project is not related to home-rental, mortgages, or market-rate housing, so it does not fit here.
Urban: The children’s parents live in rural areas far from schools, and there's no indication that this project is located in an urban setting. Thus, this class doesn't apply.
Rural: The description specifies the children's families are from rural areas, indicating the relevance of a rural location for their living situation."
"ACCESS TO DRINKING WATER IN 210 HOUSES IN THE TOWN OF PAXOT 2, QUICHE El proyecto pretende resolver la insalubridad de las viviendas de 210 familias de Paxot II, mediante la dotación de agua potable para reducir el impacto de las enfermedades derivadas del consumo de agua contaminada. El sistema de abastecimiento será por perforación de un pozo artesanal y el mantenimiento de la red mediante una cuota familiar mensual.",14030,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,"Housing: The text focuses on improving living conditions related to water supply rather than direct housing provision or construction. There's no explicit mention of housing provision or upgrades.
Homelessness: The project does not address the needs of homeless populations, as it targets specific families with existing homes.
Transitional: There is no indication that the project involves emergency shelters, refugee camps, or temporary supportive housing.
Incremental: While the project improves living conditions incrementally by enhancing water supply, it doesn't mention slum upgrading, neighborhood integration, or structural repairs related to housing itself.
Social: The project does not describe community land trusts, cooperative housing, or public housing efforts.
Market: There's no discussion of home rental, mortgages, rent-to-own arrangements, or market-rate housing.
Urban: The project is based in Paxot II, Quiche, but there’s insufficient information to determine if this location is specifically urban.
Rural: Given that Quiche is typically a rural region, and the context implies a non-metropolitan area, it may fit under 'rural.'"
Fighting structural hindrances regarding the access to dignified living space in rural areas of Argentina,15150,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,"Housing: The activity targets dignified living spaces, which relates directly to housing provision and upgrading. This is a match.
Homelessness: There's no explicit mention of tents, encampments, or homeless shelters, so this does not match.
Transitional: No reference to emergency shelters, refugee shelters, or temporary supportive housing, hence no match.
Incremental: While the activity involves improving access, there is no specific mention of slum upgrading or structural repairs. This might be an indirect connection but isn't explicitly stated.
Social: The description does not mention community land trusts, cooperative housing, or public housing directly. Hence, it doesn’t match this class.
Market: There's no reference to home-rental, mortgages, rent-to-own housing, or market-rate housing, so there’s no match here.
Urban: The activity is specifically in rural areas of Argentina, not urban locations, making this a mismatch.
Rural: The description explicitly mentions rural areas of Argentina, which makes it a clear match."
Support centre for street children in Bangladesh.,11120,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,"Housing: The text does not explicitly mention any housing-related activities such as construction, shelter provision, or upgrading, so it is not a match for this class.
Homelessness: While the project focuses on street children who may be experiencing homelessness, there is no explicit mention of tents, encampments, or shelters designed specifically for the homeless. Thus, it does not fit this classification.
Transitional: There is no mention of emergency shelters, refugee camps, or temporary supportive housing in the description, so this class is not applicable.
Incremental: The text does not describe activities such as slum upgrading, housing repairs, or neighborhood integration, which means this class does not apply.
Social: No explicit references to community land trusts, cooperative housing, or public housing are made, ruling out a match with the social class.
Market: The description lacks any mention of home-rental, mortgages, rent-to-own housing, or market-rate housing activities; therefore, this class is not relevant.
Urban: The activity takes place in Bangladesh, which may include urban areas where street children are found. However, the text does not explicitly state that it targets specific urban locations, making this classification uncertain without further context.
Rural: Similarly, while rural areas in Bangladesh might be impacted, there is no explicit mention of targeting specific rural locations; hence, this class cannot be confirmed as a match."
"THE WAY FORWARD FOR REFORMS IN THE HOUSING SECTOR: EMPOWERING GRASSROOT  HOMEOWNERS ASSOCIATIONS IN AZERBAIJAN, BELARUS, GEORGIA, MOLDOVA  AND UKRAINE The overall objective is to strengthen and promote the role of CSOs in grass-root decision-making processes in the housing sector in AZ, BY, GE, MD and UA.",16030,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,"Housing: The text mentions 'housing sector', aligning with the focus on provision or improvement of housing policies and management.
Homelessness: There is no mention of tents, encampments, or shelters for the homeless, so this class does not apply.
Transitional: There are no references to emergency shelters, refugee shelters, camps, or temporary supportive housing, making this class irrelevant.
Incremental: The description lacks explicit mention of housing sites, services, structural repairs, slum upgrading, or neighborhood integration.
Social: While the project involves homeowner associations and civil society organizations, there is no specific reference to community land trusts, cooperative housing, or public housing.
Market: There are no mentions of home-rental, mortgages, rent-to-own housing, or market-rate housing, so this class does not fit.
Urban: The project spans multiple countries but does not specify activities in particular urban locations.
Rural: Similarly, there is no explicit reference to specific rural locations where the activities are taking place."
Provision of integrated health services for the newly arrived South Sudanese refuges in White Nile and South Kordofan,72010,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,"Housing: The text does not mention any activities related to housing, shelter provision, or upgrades, so this is not a match.
Homelessness: There is no explicit reference to tents for the homeless, encampments, or shelters specifically for the homeless in the description provided.
Transitional: The project involves newly arrived refugees, which aligns with activities related to refugee camps or emergency shelters; thus, it falls under transitional support.
Incremental: No mention of housing sites, services, structural repairs, or neighborhood integration is made, so this does not match incremental efforts.
Social: There are no references to community land trusts, cooperative housing, or public housing initiatives in the description provided.
Market: The text does not discuss home rental, mortgages, rent-to-own schemes, or market-rate housing, ruling out a match with market activities.
Urban: While the locations White Nile and South Kordofan are mentioned, there is no explicit focus on urban-specific issues or interventions in the description.
Rural: The text specifically mentions activities within the regions of White Nile and South Kordofan, which may have rural characteristics. However, without explicit mention of rural-focused activities, it's uncertain if this is a direct match."
URBAN DEVELOPMENT AND POOR NEIGHBORHOOD UPGRADING PROJECT,14020,False,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,"Housing: The mention of 'upgrading poor neighborhoods' suggests activities related to improving existing inadequate housing or providing basic services, which aligns with this class.
Homelessness: There is no explicit reference to addressing homelessness directly through shelters or encampments; thus, it doesn't match.
Transitional: The project does not mention emergency shelters, refugee camps, or temporary supportive housing, so it's not applicable here.
Incremental: 'Poor neighborhood upgrading' implies improvements and integration efforts, which could involve incremental housing services like slum upgrading and structural repairs.
Social: There is no explicit reference to community land trusts, cooperative housing, or public housing initiatives.
Market: The project description does not mention home-rental, mortgages, rent-to-own housing, or market-rate housing activities.
Urban: The title explicitly mentions 'urban development,' indicating that the project is focused on urban areas, making this class a clear match.
Rural: There are no references to rural locations or activities; thus, it does not fit here."
"UNRWA AGREEMENT 2017-2019 - UNRWA AGREEMENT 2017-2019 (NEW STRATEGY) The proposed interventions will provide humanitarian assistance to Palestine refugees in Jordan, Lebanon, Syria and Palestine affected by the armed conflict in Syria and armed conflict and occupation in Palestine.In response to the humanitarian needs created by the armed conflict in Syria, UNRWA will implement a humanitarian response meeting shelter, education, food security, non-food items, health, livelihoods and protection needs. UNRWA will provide humanitarian assistance to 450,000 refugees remaining in Syria and to the refugees that have fled to Lebanon (31,000 people) and Jordan (16,000 people).In response to the humanitarian needs created by armed conflict and occupation in the oPt, UNRWA will respond to shelter (emergency shelter repair and transitional shelter), education, food security, health, environmental health, livelihoods, psychosocial and protection needs.The total budget for UNRWA's Syria crisis appeal for 2017 was USD 411,005,236 to which Sida contributed SEK 40 million. The total budget for the UNRWA's oPt crisis appeal was USD 402,391,857 for 2017, to which Sida contributed SEK 30 million. The total budget for UNRWAs Emergency appeal for the Syria crisis 2018 is USD 408,958,394 to which Sida is proposed to contribute SEK 25 million. For the Emergency appeal for oPt the budget for 2018 is USD 398,806,944 to which Sida is proposed to contribute SEK 34 million.It is also agreed that Sida will contribute SEK 5 million in 2019 for UNRWA humanitarian interventions in the Syria and oPt crises.",72010,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,"Housing: The text explicitly mentions providing emergency shelter repair and transitional shelter which directly relates to the housing sector activities such as upgrading inadequate housing and provision of temporary supportive housing.
Homelessness: The description does not mention specific interventions like tents, encampments, or shelters for homelessness directly, so it is not a match.
Transitional: Transitional shelters are mentioned explicitly in response to conflicts, indicating this class fits due to the focus on temporary supportive housing for displaced individuals.
Incremental: There's no explicit reference to slum upgrading, structural repairs, or neighborhood integration beyond emergency shelter repair and transitional shelter, making it a less clear match.
Social: The text does not specify interventions involving community land trusts, cooperative housing, or public housing, so this class is not a direct match.
Market: There's no mention of home-rental, mortgages, rent-to-own housing, or market-rate housing, making it unrelated to the market class.
Urban: The activities are described in relation to specific geographic locations like Jordan and Lebanon but do not explicitly describe urban-specific activities within those areas.
Rural: Similarly, there's no explicit mention of rural-specific interventions, even though some activities could potentially occur in rural settings."
SHELTER AFRIQUE,73010,True,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,"Housing: The activity involves post-emergency reconstruction, which aligns with construction of housing or upgrading inadequate housing in the context of recovering from an emergency. This suggests a focus on providing stable living conditions after a crisis.
Homelessness: There is no specific mention of activities like tents for the homeless, encampments for the homeless, or homeless shelters, so this class does not clearly match.
Transitional: The context of immediate post-emergency reconstruction implies moving from temporary to more permanent solutions. This could suggest a transition phase but lacks explicit mentions of emergency shelters, refugee shelters, camps, or temporary supportive housing.
Incremental: No specific mention of activities like slum upgrading, housing sites, structural repairs, or neighborhood integration, making this class not directly applicable based on the description provided.
Social: There is no reference to community land trusts, cooperative housing, or public housing initiatives in the description.
Market: The activity does not explicitly address aspects like home-rental, mortgages, rent-to-own housing, or market-rate housing.
Urban: No specific mention of urban location-focused activities, so this class cannot be confirmed as a match.
Rural: Similarly, there is no explicit indication that the efforts are targeted specifically in rural locations."
"INTERNATIONAL ORGANIZATION FOR MIGRATION NATURAL DISASTER CONSORTIUM SPEND FOR INTERNATIONAL CLIMATE FUND (ICF) Support for up to three million of the most vulnerable people affected by natural disaster and conflict.  This will cover both immediate relief and early recovery interventions for shelter, food, non-food items, water and sanitation, livelihood and protection needs, depending on the emergency.   This programme will also support developments in the UN and local civil society which are required for humanitarian responses to be more locally owned and effective in future, as well as effective monitoring and evaluation, targeted active research and piloting.",41010,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,"Housing: The text mentions 'shelter' as part of the interventions, which aligns with providing housing or emergency shelter, thus matching this class.
Homelessness: There is no explicit mention of tents, encampments, or shelters specifically for the homeless; hence it does not match this class.
Transitional: The description includes 'early recovery interventions' that could involve emergency shelters or temporary housing, making it a potential match for transitional activities.
Incremental: No specific mention of slum upgrading, structural repairs, or neighborhood integration is made, so it doesn't match this class.
Social: There is no explicit reference to community land trusts, cooperative housing, or public housing; hence it does not fit this class.
Market: The text does not discuss home-rental, mortgages, rent-to-own housing, or market-rate housing, therefore it does not match this class.
Urban: No specific mention of activities in urban locations is made, so it doesn't align with this class.
Rural: Similarly, there's no explicit reference to rural location activities, hence it does not fit this class."
FONDS D'ETUDES ET D'EXPERTISE EN SORTIE DE CRISE POUR HAÏTI / FONDS D'ETUDES ET D'EXPERTISE SORTIEDE Appui à la réforme foncière et à la décentralisation,15110,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,"Housing: The text does not explicitly mention housing provision or related activities, so this class is not matched.
Homelessness: There are no explicit references to tents for the homeless, encampments, or shelters; thus, this class is not matched.
Transitional: No specific mention of emergency shelters, refugee camps, or temporary supportive housing is present, indicating that this class does not apply.
Incremental: The description does not explicitly address housing sites, services, technical assistance, slum upgrading, structural repairs, or neighborhood integration; therefore, it doesn't match this class.
Social: There are no explicit references to community land trusts, cooperative housing, or public housing; thus, this class is not matched.
Market: The text does not mention home-rental, mortgages, rent-to-own housing, or market-rate housing, so this class is not applicable.
Urban: There is no specific reference to activities in particular urban locations, meaning this class is not matched.
Rural: Similar to the 'urban' classification, there are no explicit references to specific rural activities; thus, it does not match."
"STUDENT SCHOLARSHIPS DEVELOPING COUNTRIES PPCD2018 PROGR 47 PROGRAM FOR EMERGENCY COUNTRIES AND REFUGEES AND / OR ASYLUM SEEKERS Las crisis que padecen diversos países han creado situaciones de emergencia académica, con la grave alteración o quiebra de sus sistemas de educación superior y la aparición de grandes obstáculos que deben  enfrentar  sus  estudiantes  e  investigadores,  dando  lugar  a  la  necesidad  urgente  de proporcionarles  asistencia  para  que  puedan  continuar  con  sus  labores  académicas,  lo  que  resulta dramático  en  el  caso  del  colectivo  de  estudiantes, docentes  e  investigadores  refugiados  o demandantes de asilo por eses motivo desde la UGR se ha implementado un programa de ayudas para estas personas que nos vienen derivadas a través de Cruz Roja en Granada y se les ofrece ayudas económicas que dada su situación de precariedad es más alta que  para otros becarios de nuestro PPCD correspondiente, las ayudas son para alojamiento y manutención, exención de precios públicos y acceso a los servicios universitarios que necesiten. En este caso la intervención se refiere a 1 persona procedentes de MARRUECOS y que está cursando EL Máster universitario en hidraúlica ambiental.",43081,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,"Housing: The text describes the provision of economic aid specifically aimed at 'alojamiento' (accommodation), which falls under the category of housing assistance for students in emergency situations.
Homelessness: There is no explicit mention of tents, encampments, or homeless shelters; thus, it does not match this class.
Transitional: The context involves refugees and asylum seekers who are often accommodated in emergency settings; however, there's no specific reference to 'emergency shelters' or 'temporary supportive housing,' so it does not directly match this class.
Incremental: There is no mention of housing sites, technical assistance, slum upgrading, or neighborhood integration, thus it does not fit within the incremental category.
Social: The program provides aid but does not describe community land trusts, cooperative housing, or public housing. Therefore, it doesn't match this class.
Market: There is no reference to home-rental, mortgages, rent-to-own housing, or market-rate housing activities; thus, it does not fit this category.
Urban: The activity is implemented in Granada and involves university support, suggesting an urban setting. Therefore, it can be classified as 'urban.'
Rural: There is no specific mention of rural locations or activities, so it doesn't match the rural class."
"GUARANTEEING ADEQUATE SANITATION FOR FAMILIES IN EXTREME POVERTY AND WITH RESIDENCE IN TIERRA SOLIDARIA, LABREA AMAZONIA (BRAZIL) Título completo del proyecto: Garantizado el saneamiento adecuado de las familias en situación de extrema pobreza, residentes en Tierra Solidaria, Lábrea-Amazonas (Brasil) :: Para reducir la exposición a enfermedades infecciones y parasitarias transmitida por la falta de hábitos de higiene y un sistema inadecuado de eliminación de residuos y aguas negras entre 2 familias en situación de pobreza, residentes en casas de madera de 60 m2, sin baños con parcelas de 250 m2, proponen la implementación de un sistema de saneamiento diseñado por Ingenieros Agronómicos de la Universidad Politécnica de Madrid.",14032,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,"Housing: The text describes the implementation of a sanitation system but does not explicitly mention housing provision or shelter. It mentions families and their residences (houses made of wood), which indirectly relates to housing, but no specific actions regarding construction, upgrading, or technical assistance for housing are mentioned.
Homelessness: There is no explicit reference to tents for the homeless, encampments, or shelters specifically designed for the homeless.
Transitional: The project does not involve emergency shelters, refugee shelters, camps, or temporary supportive housing. It focuses on sanitation rather than shelter.
Incremental: Although it mentions slum upgrading in its definition, the primary focus here is on sanitation systems rather than housing sites or structural repairs related to housing.
Social: There are no references to community land trusts, cooperative housing, or public housing arrangements.
Market: The text does not discuss home-rental, mortgages, rent-to-own housing, or market-rate housing.
Urban: While the project is in an Amazonian area, it does not specify urban locations but refers generally to a specific region (Tierra Solidaria, Lábrea).
Rural: The activity takes place in Tierra Solidaria, Lábrea Amazonas, which can be inferred as a rural location given its description and context."
"NATIONAL HEALTH DAYS CONFERENCE, MAPUTO/JOURNÉES NATIONALES DE LA SANTÉ, MAPUTO This project aims to provide travel, accommodations, and a conference synthesis report in support of the 2018 National Health Days (Jornadas Nacionais de Saude) conference in Mozambique. Project activities include: (1) organizing and paying for travel and accommodation for up to 100 participants travelling to Maputo, Mozambique, and (2) ensuring preparation, printing and distributing of a conference synthesis report. Support for travel and accommodation allows for the participation of approximately 100 individuals working at the provincial and district levels of the Mozambican health system and contributes to empower decision-making at a decentralized level. The event brings together key stakeholders from the health sector, such as policy makers, researchers as well as people working in the health sector at different levels to debate and discuss important issues related to achieving health results within the context of the Sustainable Development Goals (SDGs). / Ce projet vise à fournir le voyage, l'hébergement et un rapport de synthèse de la conférence à l'appui de la conférence des Journées nationales de la santé (Jornadas Nacionais de Saude) de 2018 au Mozambique. Les activités du projet comprennent : 1) organiser et payer le voyage et l'hébergement d'un maximum de 100 participants se rendant à Maputo, au Mozambique, 2) assurer la préparation, l'impression et la distribution d'un rapport de synthèse de la conférence. L'aide au voyage et à l'hébergement permet la participation d'environ 100 personnes travaillant au niveau des provinces et des districts du système de santé mozambicain et contribue à l'autonomisation de la prise de décision à un niveau décentralisé. L'événement rassemble les principales parties prenantes du secteur de la santé, telles que les décideurs politiques, les chercheurs ainsi que les personnes travaillant dans le secteur de la santé à différents niveaux, afin de débattre et de discuter de questions importantes liées à l'obtention de résultats en matière de santé dans le contexte des objectifs de développement durable (ODD).",12110,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,"Housing: The text does not mention any activities related to providing or improving housing, shelter, or urban development. Therefore, it is not a match.
Homelessness: There is no reference to tents, encampments, or shelters for homeless individuals in the description. Hence, it is not relevant.
Transitional: The text does not describe emergency shelters, refugee camps, or temporary supportive housing. Thus, it does not fit this category.
Incremental: There are no explicit mentions of slum upgrading, housing structural repairs, or neighborhood integration activities. This class is not applicable.
Social: Community land trusts, cooperative housing, and public housing are not discussed in the project description. Therefore, it does not match.
Market: The text does not mention market-rate housing, home rentals, mortgages, or rent-to-own housing options. Thus, this category is irrelevant.
Urban: Although the conference takes place in Maputo, an urban location, there are no explicit activities described that focus on addressing urban issues such as housing, infrastructure, or services specifically for urban development.
Rural: There is no mention of specific rural locations or activities directed at rural settings. Hence, it does not align with this class."
"EMERGENCY AID TO INDONESIA The EA will support the delivery of shelter and immediate basic needs to the victims of the multiple earthquakes victims in Lombok, Indonesia, which struck the Lombok Islan End of July 2018.",72040,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,"Housing: The text mentions 'delivery of shelter,' which aligns with the provision of housing or shelter in emergencies. This is a match.
Homelessness: There's no mention of tents for the homeless, encampments, or shelters specifically for homelessness, so this class does not apply.
Transitional: The context involves emergency aid due to earthquakes, suggesting temporary arrangements like emergency shelters. This could be considered a match.
Incremental: The description does not mention housing sites, services, slum upgrading, structural repairs, or neighborhood integration, so it is not applicable here.
Social: There is no indication of community land trusts, cooperative housing, or public housing, making this class inapplicable.
Market: No reference to home-rental, mortgages, rent-to-own, or market-rate housing. This class does not apply.
Urban: The aid is targeted at Lombok Island, but the text does not specify if it's specifically an urban area. However, Lombok has both rural and urban areas; thus, this could potentially be considered a match given more context.
Rural: Similar to 'Urban,' there’s no specific mention of rural activities, although parts of Lombok are rural. More context would clarify this classification."
"Final general support to ensure equitable allocation of resources, upgrading of informal settlements and reduction of spatial inequality through community mobilization and advocacy",16030,False,False,False,True,True,False,True,False,True,False,False,True,False,False,False,False,"Housing: The text mentions upgrading informal settlements, which aligns with housing activities such as upgrading inadequate housing.
Homelessness: There is no mention of tents for the homeless, encampments, or shelters, so it does not match this class.
Transitional: The description does not include emergency shelters, refugee shelters, refugee camps, or temporary supportive housing, so it does not fit here.
Incremental: The text refers to upgrading informal settlements, which is similar to slum upgrading and neighborhood integration, fitting the incremental category.
Social: There is no mention of community land trusts, cooperative housing, or public housing, thus this class does not apply.
Market: The description does not involve home-rental, mortgages, rent-to-own housing, or market-rate housing, so it does not match.
Urban: Although the activity could be urban-focused, there is no explicit mention of specific urban locations in the text.
Rural: There is no mention of activities in specific rural locations, making this class a non-match."
"CONSTRUCTION AND EQUIPPING OF SCHOOLS IN TAMANSOURT - TAMESNA Building and equipping 75 primary, elementary, and secondary schools and integrated educational centers , as well as providing the necessary equipment for classrooms, teaching aids, school and office furniture, computers, indoor housing furniture and sports facilities, as well as engineering design and supervision of implementation",11120,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,"Housing: The text does not describe activities related to housing provision or upgrades; therefore, it is not a match.
Homelessness: There is no mention of tents, encampments, or shelters for the homeless, so this class does not apply.
Transitional: No reference to emergency, refugee, or temporary supportive housing is made in the text.
Incremental: The project doesn't involve slum upgrading, structural repairs, or neighborhood integration relevant to housing.
Social: There is no mention of community land trusts, cooperative housing, or public housing projects.
Market: Activities do not relate to home rental, mortgages, rent-to-own, or market-rate housing initiatives.
Urban: The activity specifies a location (Tamansourt - Tamesna) but does not explicitly describe urban development beyond school construction.
Rural: Similar to 'Urban', the text mentions a specific location without elaborating on rural development activities beyond education."
"The primary purpose of the Community Connections program (CCP) is to improve the health and wellbeing of people with complex needs who are homeless or at housing risk by proactively identifying, engaging and linking them to appropriate mainstream and/or specialise services. The CCP will target people who require an assertive outreach response in order to gain access to specialist and mainstream services.  On a strategic level the CCP will also work with local services to assist them to become more accessible and responsive to the needs of this vulnerable population group.",15150,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,"Housing: The text does not explicitly mention activities related to housing provision or upgrading, so it is not a match.
Homelessness: The text mentions targeting people who are homeless or at housing risk, which implies an effort to address homelessness, making it a potential match.
Transitional: There is no explicit reference to emergency shelters or temporary supportive housing, thus this class does not apply.
Incremental: The description lacks mention of slum upgrading or housing repairs, so it does not fit this category.
Social: No specific mention of community land trusts, cooperative housing, or public housing implies it's not a match.
Market: The text does not discuss home-rental, mortgages, rent-to-own housing, or market-rate housing, making this class irrelevant.
Urban: There is no explicit reference to activities in urban locations, so this category is not applicable.
Rural: Similarly, there's no mention of rural-specific activities, ruling out this classification."
