text,sector_code,Housing DK,Homelessness DK,Transitional DK,Incremental DK,Social DK,Market DK,Urban DK,Rural DK,thoughts AI,Housing AI,Homelessness AI,Transitional AI,Incremental AI,Social AI,Market AI,Urban AI,Rural AI
"HUMANITARIAN AID AND FOOD ASSISTANCE Emergency Shelter, CCCM and Health support for the  Most Vulnerable Populations affected by Typhoon Haiyan (Yolanda)",72010,False,False,True,False,False,False,False,False,"The activity title and description mention 'Emergency Shelter,' which is directly related to providing temporary housing solutions in response to an emergency situation caused by Typhoon Haiyan. This aligns with the definition of 'Transitional' class, as it involves emergency shelters for displaced populations. The inclusion of CCCM (Camp Coordination and Camp Management) further supports this classification, as these activities are typically associated with managing transitional living conditions such as refugee camps or temporary housing setups. There is no mention of homelessness-specific facilities like tents or encampments, nor does the description include details about urban or rural settings that would classify it under 'Urban' or 'Rural.' Additionally, there's no indication of permanent housing solutions, social housing models, market-rate housing, or incremental upgrades to existing structures. Therefore, based on the provided information, the most fitting classification is 'Transitional.'",False,False,True,False,False,False,False,False
"INDIAN INSTITUTE FOR HUMAN SETTLEMENTS to provide public health benefits and city-wide sanitation improvements for urban populations in Tamil Nadu by demonstrating innovations in two model urban locations, as well as enabling a state-wide scaling up",14032,False,False,False,False,False,False,True,False,"The activity title and description focus on providing public health benefits and city-wide sanitation improvements specifically for urban populations. The mention of 'urban populations' and 'model urban locations' suggests an emphasis on activities conducted in urban areas, which aligns with the definition of the 'Urban' class. Additionally, while the primary sector is basic sanitation, there are implications related to housing since improved sanitation can impact living conditions in urban settings. However, there's no explicit mention of any direct housing-related actions such as construction or upgrading, nor specifics about homelessness, transitional shelters, incremental improvements, social housing models, market-rate housing, or rural activities. Therefore, the most fitting classification based on the provided definitions is 'Urban'.",False,False,False,False,False,False,True,False
"PUBLIC PRIVATE INFRASTRUCTURE ADVISORY FACILITY (PPIAF) - WATER SUPPLY AND SANITATION The Public-Private Infrastructure Advisory Facility (PPIAF) finances activities related to water, sanitation and hygiene in Africa through policy and transactions work. PPIAF is a multi-donor technical assistance facility, aimed at helping developing country governments improve the quality of their infrastructure through private sector involvement. PPIAFs mission is to help eliminate poverty and achieve sustainable development in developing countries by facilitating private sector involvement in infrastructure. The objectives of the PPIAF are to support the provision of drinking water and sanitation services as well as the adoption of hygiene practices through activities in urban areas, informal settlements and slums, and rural villages. Expected results are increased water and sanitation access and efficiency in African urban areas through the reform of sector structures, effective sector partnerships, and capacity building.",14020,False,False,False,False,False,False,True,True,"The activity title and description provided focus on the Public-Private Infrastructure Advisory Facility (PPIAF) and its efforts to improve water supply and sanitation infrastructure in Africa. The key elements include financing activities related to water, sanitation, and hygiene through policy and transactions work, with an emphasis on private sector involvement. The objectives highlight support for drinking water and sanitation services and adoption of hygiene practices across urban areas, informal settlements, slums, and rural villages. Expected results aim at increased access and efficiency in African urban areas by reforming sector structures, fostering partnerships, and building capacity.

To classify this activity within the provided housing sector classes:
- **Housing**: The description does not explicitly mention provision or improvement of housing itself but focuses on water supply and sanitation infrastructure. Thus, it doesn't directly fit under 'housing'.
- **Homelessness**: There is no explicit mention of tents for the homeless, encampments, or shelters.
- **Transitional**: No mention of emergency shelters, refugee shelters, camps, or temporary supportive housing.
- **Incremental**: The description does not explicitly refer to housing sites, services, technical assistance, slum upgrading, structural repairs, or neighborhood integration. However, the focus on informal settlements and slums could imply some level of incremental improvement, but it's indirect.
- **Social**: No explicit mention of community land trusts, cooperative housing, or public housing.
- **Market**: There is no specific reference to home-rental, mortgages, rent-to-own housing, or market-rate housing.
- **Urban**: The activity explicitly mentions urban areas and informal settlements/slums as part of its objectives. This aligns with the 'urban' class.
- **Rural**: The description also includes rural villages in its scope, which fits within the 'rural' classification.",False,False,False,False,False,False,True,True
C.P.S. - CARE PREVENTION AWARENESS: THE CONSTRUCTION OF A PATH TO PROTECT CHILDREN WITH THE NYAHURURU''S COMMUNITY Improving the quality of life of children in need of protection in the slums of Nyahururu and Kang''as towns. Improve the capacity of the community to ensure the stability of children in need of protection,16010,False,False,False,False,False,False,True,False,"The activity title and description focus on improving the quality of life for children in need of protection within the slums of Nyahururu and Kang'as towns. The key elements to consider are: 

1. **Housing**: The mention of 'slums' implies inadequate housing conditions, which could relate to upgrading inadequate housing or slum upgrading.
2. **Incremental**: The activity involves improving the community's capacity, suggesting potential involvement in housing services or neighborhood integration, both of which fall under incremental improvements.
3. **Urban**: The specific mention of Nyahururu and Kang'as towns indicates that these activities are taking place in urban locations.

Other categories like Homelessness, Transitional, Social, Market, and Rural do not have explicit mentions or relevant context within the description provided.",True,False,False,True,False,False,True,False
"SUPPORT TO THE INTERNATIONAL COMMITTEE OF THE RED CROSS IN THE CENTRAL AFRICAN REPUBLIC To respond to the humanitarian crisis in the Central African Republic (CAR) by providing refugees and IDPs from the Central African Republic with healthcare, food security, shelter and livelihoods programmes . This will help address the immediate humanita",72010,True,False,True,False,False,False,False,False,"The activity description mentions providing 'shelter' as part of material relief assistance to refugees and internally displaced persons (IDPs) in the Central African Republic. The term 'shelter' suggests a focus on temporary housing solutions, which aligns with emergency or transitional housing needs. Given that this is in response to a humanitarian crisis involving refugees and IDPs, it likely involves providing immediate, short-term shelter rather than permanent housing solutions. This context matches well with the 'Transitional' class, as it deals with emergency shelters for displaced populations. There's no explicit mention of urban or rural settings within the description, so those classifications cannot be confirmed without additional information. Similarly, there are no specific mentions of homelessness, incremental improvements, social housing models, market-rate housing, or a focus on either urban or rural locations.",False,False,True,False,False,False,False,False
"HUMANITARIAN AID FOR KATHMANDU VALLEY POPULATION AFFECTED BY NEPAL EARTHQUAKES. La acción dará respuesta durante 6 meses a las necesidades más urgentes de 2.750 familias del distrito de Lalitpur en el Valle de Katmandú, afectadas por la situación de emergencia tras los dos terremotos producidos en Nepal el 25 de abril y 12 de mayo. En una primera fase, el primer mes el apoyo irá dirigido a ofrecer asistencia alimentaria (1.905 familias) y refugio inmediato (390 familias) a las familias más afectadas. En una segunda fase, durante los 5 meses siguientes, se ofrecerá refugio temporal a 2.750 familias que han perdido su vivienda a través del enfoque ?dinero por trabajo?. Transversalmente, durante los 6 meses de la acción, se trabajará el ámbito de protección con el establecimiento de 6 espacios seguros para mujeres y 6 espacios seguros para niños y niñas. Así mismo las distribuciones y el trabajo de recuperación serán liderados por grupos de mujeres.",72010,True,False,True,False,False,False,True,False,"The activity title and description mention providing humanitarian aid to families in the Kathmandu Valley affected by earthquakes, focusing on immediate needs such as food assistance and shelter. The first phase involves offering immediate refuge to some families, while the second phase provides temporary shelters through a 'cash for work' approach. This indicates an emergency response with temporary housing solutions. Additionally, there is mention of upgrading or providing new forms of shelter, which aligns with transitional housing concepts. There are no explicit mentions of homelessness, incremental improvements, social housing models like community land trusts or cooperative housing, market-rate housing initiatives, or specific urban/rural distinctions beyond the general location being Kathmandu Valley.",True,False,True,False,False,False,False,False
"LATINO-AMERICAN SPECIFIC CALL FOR PROPOSALS: POZZOLANIC MATERIALS CHARACTERISATION AND ITS CONCRETE APPLICATIONS IN HOLGUIN REGION, CUBA. Caracterizar, normalizar y establecer la calidad de los yacimientos de puzolanas naturales de la Región de Holguín, Cuba, para su puesta en valor como materias primas puzolánicas utilizables en la elaboración de cementos para dar respuesta a la demanda de viviendas a los damnificados por los huracanes",32166,True,False,False,False,False,False,False,False,"The activity title and description focus on the characterization, normalization, and quality establishment of natural pozzolan deposits in the Holguín region of Cuba. The primary goal is to utilize these materials as raw inputs for producing cement that can help meet housing demands, particularly for those affected by hurricanes. This suggests a direct link to construction activities aimed at addressing housing needs. Therefore, this activity falls under the 'Housing' category due to its focus on providing materials necessary for constructing homes and upgrading existing structures in response to housing demand from hurricane victims. There is no explicit mention of homelessness, transitional shelters, incremental improvements, social housing models, market-rate housing, or specific urban/rural locations beyond the general reference to the Holguín region, so these categories do not apply.",True,False,False,False,False,False,False,False
SYR L4S FOOD SHELTER DESTITUTE FAMILIES,72040,True,True,True,False,False,False,False,False,"The activity title and description provided mention 'food shelter' for 'destitute families.' The term 'shelter' is key here, but it's important to determine the context in which it is used. In this case, 'food shelter' suggests a place where food assistance is provided rather than housing or accommodation services. There is no explicit mention of providing housing, emergency shelters, transitional accommodations like refugee camps, incremental improvements such as slum upgrading, social housing models like community land trusts, market-based housing solutions, specific urban or rural locations, or activities directly related to homelessness (such as tents for the homeless). Therefore, based on the provided definitions and the context given in the activity title and description, there are no explicit matches with any of the classes defined under the expanded definition of the housing sector.",False,False,False,False,False,False,False,False
"COLOMBIA - IMPROVING HYGIENE AND ACCESS TO SAFE WATER - ACTION AGAINST HUNGER 2015 / COLOMBIE - AMÉLIORER L'HYGIÈNE ET L'ACCÈS À L'EAU POTABLE - ACTIO March 2015 - Colombia continues to be plagued by a long-standing armed conflict. An estimated 5.7 million people are either displaced within the country or have sought refuge in Ecuador and Venezuela. Consequences of the conflict include forced displacement, limited mobility of people, goods and services, forced recruitment of children and young people by armed groups, as well as, sexual and gender-based violence. In 2014, 1.4 million people had limited access to basic and public services. 4.8 million people are in need of humanitarian assistance, including access to safe water, adequate sanitation and hygiene systems, health care services in rural areas, protection, as well as timely food assistance and nutritional support.   With DFATD's support, Action Against Hunger is addressing the basic water, sanitation and hygiene needs of 15,000 conflict-affected people in the department of NariÃ±o. Project activities include: (1) providing and rehabilitating water tanks and water filter systems for 1,800 households, (2) distributing 2,500 basic hygiene kits, (3) constructing, rehabilitating or repairing 4 collective basic sanitation systems, 120 household water supply systems and 120 latrines, (4) providing basic sanitation facilities for 540 crisis-affected people, and (5) training on basic hygiene practices and hygiene promotion for 11,250 crisis-affected people. / Mars 2015 - La Colombie continue d'être tourmentée par un conflit armé de longue date. On estime que 5,7 millions de personnes ont été déplacées à l'intérieur de leur pays ou se sont réfugiées en Équateur et au Venezuela. Parmi les conséquences de ce conflit : déplacement forcé, mobilité réduite des personnes, biens et services limités, recrutement forcé des enfants et des jeunes par des groupes armés, ainsi que violences sexuelles et fondées sur le genre. En 2014, 1,4 million de personnes avaient un accès limité aux services de base et aux services publics. En tout, 4,8 millions de personnes ont besoin d'une aide humanitaire, dont de l'eau potable, des systèmes d'assainissement et d'hygiène adéquats, des services de soins de santé dans les régions rurales, des services de protection, ainsi que de l'aide alimentaire rapide et de l'aide nutritionnelle.   Avec le soutien du MAECD, Action contre la faim répond aux besoins de base en eau, en assainissement et en hygiène de 15 000 personnes touchées par le conflit dans le département de NariÃ±o. Parmi les activités du projet : 1) octroi et remise en état de réservoirs d'eau et de systèmes de filtration de l'eau pour 1 800 ménages, 2) distribution de 2 500 trousses d'hygiènes de base, 3) construction, remise en état ou réparation de quatre systèmes d'assainissement collectif de base, de 120 systèmes domestiques d'approvisionnement en eau et de 120 latrines, 4) installation d'installations sanitaires de base pour 540 personnes touchées par le conflit, 5) séances de formation sur les pratiques d'hygiène de base et la promotion sur l'hygiène pour 1",72010,False,False,False,False,False,False,False,False,"The activity title and description focus on improving hygiene and access to safe water for conflict-affected people in Colombia, specifically in the department of Nariño. The project includes providing water tanks, water filter systems, hygiene kits, sanitation facilities, and training on hygiene practices. While these activities are crucial for addressing basic needs in a humanitarian context, they do not directly align with any specific housing-related class definitions provided. However, there is an indirect connection to the 'Housing' class through the provision of household water supply systems and latrines, which can be considered part of upgrading inadequate housing or providing shelter in emergencies. The focus on rural areas suggests a potential match with the 'Rural' classification due to the mention of addressing needs in specific locations, though it is not explicitly stated as rural.",True,False,False,False,False,False,False,True
EVALUATION OF THE EU FUNDED HOUSING RECONSTRUCTION PROGRAMMES IN SRI LANKA IMPLEMENTED BY UN HABITAT (AUP 2010 AND AUP 2012) Performance and Impact evaluation (including randomised sampling) in three missions:   -Final Evaluation of AUP-2010  -Mid-term Evaluation of AUP-2012  -Final Evaluation of AUP-2012    Beyond conventional evaluation reporting this assignment requires the Consultant to provide capacity building in line with the recomendations.,16040,True,False,False,False,False,False,True,False,"The activity title and description provided relates to an evaluation of EU-funded housing reconstruction programs implemented by UN Habitat in Sri Lanka, specifically under Action Plans (AUP) from 2010 and 2012. The focus is on performance and impact evaluations, including the use of randomised sampling across three missions. This involves assessing the effectiveness and outcomes of these housing projects.

Based on this information:
- The explicit mention of 'housing reconstruction programs' aligns with the definition of 'Housing', as it pertains to construction and upgrading of housing.
- There is no direct reference to homelessness, transitional shelters, incremental improvements, social housing models like community land trusts or public housing, market-rate housing solutions, specific urban locations, or rural activities in this description.

Thus, the primary classification that matches the provided text is 'Housing'.",True,False,False,False,False,False,False,False
