text,sector_code,Housing DK,Homelessness DK,Transitional DK,Incremental DK,Social DK,Market DK,Urban DK,Rural DK,thoughts AI,Housing AI,Homelessness AI,Transitional AI,Incremental AI,Social AI,Market AI,Urban AI,Rural AI
"HUMANITARIAN AID AND FOOD ASSISTANCE Emergency Shelter, CCCM and Health support for the  Most Vulnerable Populations affected by Typhoon Haiyan (Yolanda)",72010,False,False,True,False,False,False,False,False,"The text describes a humanitarian aid initiative aimed at providing emergency shelter, camp coordination and camp management (CCCM), and health support to populations impacted by Typhoon Haiyan. The mention of 'emergency shelter' directly aligns with the class definition for 'Transitional,' as it involves temporary housing solutions such as emergency shelters and refugee camps. There is no specific mention of homelessness, incremental improvements, social or market-oriented strategies, nor any explicit reference to urban or rural settings in this description. Therefore, the most fitting classification based on the provided definitions is 'Transitional.'",False,False,True,False,False,False,False,False
"INDIAN INSTITUTE FOR HUMAN SETTLEMENTS to provide public health benefits and city-wide sanitation improvements for urban populations in Tamil Nadu by demonstrating innovations in two model urban locations, as well as enabling a state-wide scaling up",14032,False,False,False,False,False,False,True,False,"The text describes an initiative by the Indian Institute for Human Settlements focused on providing public health benefits and improving sanitation specifically within urban areas of Tamil Nadu. The mention of 'two model urban locations' explicitly points to activities carried out in specific urban settings, which aligns with the definition provided for the 'Urban' class. Additionally, although there is a component related to scaling up state-wide efforts, this does not introduce any new location-based focus outside of urban areas. There are no explicit references to housing provision, homelessness shelters, transitional housing, incremental housing improvements, social housing initiatives like community land trusts or cooperative housing, market-rate housing activities, or rural locations within the text.",False,False,False,False,False,False,True,False
"PUBLIC PRIVATE INFRASTRUCTURE ADVISORY FACILITY (PPIAF) - WATER SUPPLY AND SANITATION The Public-Private Infrastructure Advisory Facility (PPIAF) finances activities related to water, sanitation and hygiene in Africa through policy and transactions work. PPIAF is a multi-donor technical assistance facility, aimed at helping developing country governments improve the quality of their infrastructure through private sector involvement. PPIAFs mission is to help eliminate poverty and achieve sustainable development in developing countries by facilitating private sector involvement in infrastructure. The objectives of the PPIAF are to support the provision of drinking water and sanitation services as well as the adoption of hygiene practices through activities in urban areas, informal settlements and slums, and rural villages. Expected results are increased water and sanitation access and efficiency in African urban areas through the reform of sector structures, effective sector partnerships, and capacity building.",14020,False,False,False,False,False,False,True,True,"The description provided relates to the Public-Private Infrastructure Advisory Facility (PPIAF) which focuses on improving infrastructure related to water supply, sanitation, and hygiene across different geographical settings such as urban areas, informal settlements, slums, and rural villages in Africa. The objectives are aligned with enhancing access to these essential services, facilitating private sector involvement, and promoting sustainable development through capacity building and reforming sector structures.

1. **Housing**: Although the main focus is on water and sanitation infrastructure, there's an implicit connection to housing as it mentions activities taking place in urban areas, informal settlements, slums, and rural villages. These locations often involve upgrading or providing basic services within inadequate housing settings, which aligns with the expanded definition of the 'Housing' class.

2. **Urban**: The explicit mention of urban areas indicates a direct connection to this category. Activities are described as occurring in these specific urban locations, thus fitting the criteria for 'Urban'.

3. **Rural**: Similarly, activities are also conducted in rural villages, which directly matches with the 'Rural' class.

Other classes like Homelessness, Transitional, Incremental, Social, and Market do not have explicit mentions or implications within the text provided. The focus is more on infrastructure services rather than housing development models or specific types of shelters.",True,False,False,False,False,False,True,True
C.P.S. - CARE PREVENTION AWARENESS: THE CONSTRUCTION OF A PATH TO PROTECT CHILDREN WITH THE NYAHURURU''S COMMUNITY Improving the quality of life of children in need of protection in the slums of Nyahururu and Kang''as towns. Improve the capacity of the community to ensure the stability of children in need of protection,16010,False,False,False,False,False,False,True,False,"The description involves CARE's efforts aimed at improving the quality of life for children in need within specific communities, namely the slums of Nyahururu and Kang'as towns. The focus is on protecting vulnerable children and enhancing community capacity to ensure their stability. This scenario suggests an intervention that might relate to housing issues given the mention of 'slums,' which often involve inadequate living conditions requiring upgrading or support services. Furthermore, since this activity is taking place in specified locations (Nyahururu and Kang'as), it may have both urban implications due to the slum context typically found in urban settings, and an incremental nature as improving community capacity can involve various forms of housing-related technical assistance and structural repairs.",False,False,False,True,False,False,True,False
"SUPPORT TO THE INTERNATIONAL COMMITTEE OF THE RED CROSS IN THE CENTRAL AFRICAN REPUBLIC To respond to the humanitarian crisis in the Central African Republic (CAR) by providing refugees and IDPs from the Central African Republic with healthcare, food security, shelter and livelihoods programmes . This will help address the immediate humanita",72010,True,False,True,False,False,False,False,False,"The text describes efforts to provide 'shelter' as part of a broader humanitarian response in the Central African Republic (CAR). The mention of providing shelter aligns with activities that could fall under several categories. However, it is important to assess whether these shelters are temporary or more permanent and the context of their use.

1. **Housing**: While 'shelter' is mentioned, there isn't a direct reference to the construction of housing or upgrading inadequate housing, making this a less certain match.

2. **Homelessness**: The text does not mention tents for the homeless, encampments, or homeless shelters specifically. Therefore, it doesn't explicitly fit within homelessness as defined.

3. **Transitional**: This class includes emergency shelters and refugee shelters, which are likely relevant here given that the context involves refugees and internally displaced persons (IDPs). The use of 'shelter' in a humanitarian crisis suggests these could be temporary solutions for people who have been displaced.

4. **Incremental**: There is no mention of housing sites, slum upgrading, or structural repairs which would typically fall under this class.

5. **Social**: There are no indications of community land trusts, cooperative housing, or public housing.

6. **Market**: The text does not discuss home-rental, mortgages, rent-to-own housing, or market-rate housing.

7. **Urban**: There is no mention of specific urban locations where the activities take place.

8. **Rural**: Similarly, there are no specific rural locations mentioned.

Given this analysis, the most fitting classification appears to be 'Transitional' due to the context involving refugees and IDPs in a crisis setting where temporary shelters would likely be used.",False,False,True,False,False,False,False,False
"HUMANITARIAN AID FOR KATHMANDU VALLEY POPULATION AFFECTED BY NEPAL EARTHQUAKES. La acción dará respuesta durante 6 meses a las necesidades más urgentes de 2.750 familias del distrito de Lalitpur en el Valle de Katmandú, afectadas por la situación de emergencia tras los dos terremotos producidos en Nepal el 25 de abril y 12 de mayo. En una primera fase, el primer mes el apoyo irá dirigido a ofrecer asistencia alimentaria (1.905 familias) y refugio inmediato (390 familias) a las familias más afectadas. En una segunda fase, durante los 5 meses siguientes, se ofrecerá refugio temporal a 2.750 familias que han perdido su vivienda a través del enfoque ?dinero por trabajo?. Transversalmente, durante los 6 meses de la acción, se trabajará el ámbito de protección con el establecimiento de 6 espacios seguros para mujeres y 6 espacios seguros para niños y niñas. Así mismo las distribuciones y el trabajo de recuperación serán liderados por grupos de mujeres.",72010,True,False,True,False,False,False,True,False,"The text describes humanitarian aid for families affected by earthquakes in the Kathmandu Valley, focusing on providing immediate and temporary shelter solutions. The initial phase involves offering emergency food assistance and immediate refuge to those most affected, while a subsequent phase focuses on temporary housing through a 'cash-for-work' approach. This aligns with provisions related to transitional shelters since it mentions temporary supportive housing for families who have lost their homes due to an emergency. Additionally, the mention of addressing needs in a specific urban area (Kathmandu Valley) suggests relevance to the 'Urban' class. There is no explicit reference to homelessness encampments, permanent or social housing solutions, market-rate housing, rural activities, or incremental housing services like slum upgrading or neighborhood integration. Therefore, the classification primarily fits within 'Transitional' and 'Urban'.",False,False,True,False,False,False,True,False
"LATINO-AMERICAN SPECIFIC CALL FOR PROPOSALS: POZZOLANIC MATERIALS CHARACTERISATION AND ITS CONCRETE APPLICATIONS IN HOLGUIN REGION, CUBA. Caracterizar, normalizar y establecer la calidad de los yacimientos de puzolanas naturales de la Región de Holguín, Cuba, para su puesta en valor como materias primas puzolánicas utilizables en la elaboración de cementos para dar respuesta a la demanda de viviendas a los damnificados por los huracanes",32166,True,False,False,False,False,False,False,False,"The text discusses characterizing and utilizing pozzolan materials to produce cements for constructing houses, specifically aimed at addressing housing demands of those affected by hurricanes in the Holguín region of Cuba. The focus on providing construction materials for housing suggests a direct connection to the 'Housing' category as it involves upgrading inadequate housing or building new housing solutions. While there's an emphasis on responding to the needs of hurricane-affected people, which might hint at temporary measures, the primary focus is on cement production for housing rather than emergency shelters, thus excluding classes like 'Transitional'. The context does not mention homelessness, specific urban locations (beyond the general region), or rural activities distinct from urban settings in a way that would classify it under 'Homelessness', 'Urban', or 'Rural'. There are no explicit references to community land trusts, cooperative housing, or public housing, which rules out 'Social'. Similarly, there's no mention of financial arrangements like mortgages or rental markets, excluding 'Market'. Lastly, the text does not discuss gradual improvement processes such as slum upgrading or neighborhood integration typical for 'Incremental'. Therefore, the most fitting classification is 'Housing' due to its direct relation with producing materials for housing construction.",True,False,False,False,False,False,False,False
SYR L4S FOOD SHELTER DESTITUTE FAMILIES,72040,True,True,True,False,False,False,False,False,"The title 'SYR L4S FOOD SHELTER DESTITUTE FAMILIES' suggests an activity related to providing shelter and food for families in need. The inclusion of the word 'shelter' indicates a focus on housing provision, which could potentially fit into several categories: Housing, Homelessness, or Transitional. However, since the context is not explicitly stated as emergency shelters, refugee shelters, or temporary supportive housing, it doesn't fully align with the Transitional category. Similarly, there's no explicit mention of tents for the homeless, encampments, or homeless shelters, which would place it under Homelessness. The use of 'shelter' suggests a focus on providing immediate housing solutions for families in need, likely indicating basic shelter provision rather than more permanent housing solutions like those classified as Social or Market housing. Additionally, there is no explicit mention of an urban or rural setting, so Urban or Rural classifications cannot be confidently assigned without further context.",True,False,False,False,False,False,False,False
"COLOMBIA - IMPROVING HYGIENE AND ACCESS TO SAFE WATER - ACTION AGAINST HUNGER 2015 / COLOMBIE - AMÉLIORER L'HYGIÈNE ET L'ACCÈS À L'EAU POTABLE - ACTIO March 2015 - Colombia continues to be plagued by a long-standing armed conflict. An estimated 5.7 million people are either displaced within the country or have sought refuge in Ecuador and Venezuela. Consequences of the conflict include forced displacement, limited mobility of people, goods and services, forced recruitment of children and young people by armed groups, as well as, sexual and gender-based violence. In 2014, 1.4 million people had limited access to basic and public services. 4.8 million people are in need of humanitarian assistance, including access to safe water, adequate sanitation and hygiene systems, health care services in rural areas, protection, as well as timely food assistance and nutritional support.   With DFATD's support, Action Against Hunger is addressing the basic water, sanitation and hygiene needs of 15,000 conflict-affected people in the department of NariÃ±o. Project activities include: (1) providing and rehabilitating water tanks and water filter systems for 1,800 households, (2) distributing 2,500 basic hygiene kits, (3) constructing, rehabilitating or repairing 4 collective basic sanitation systems, 120 household water supply systems and 120 latrines, (4) providing basic sanitation facilities for 540 crisis-affected people, and (5) training on basic hygiene practices and hygiene promotion for 11,250 crisis-affected people. / Mars 2015 - La Colombie continue d'être tourmentée par un conflit armé de longue date. On estime que 5,7 millions de personnes ont été déplacées à l'intérieur de leur pays ou se sont réfugiées en Équateur et au Venezuela. Parmi les conséquences de ce conflit : déplacement forcé, mobilité réduite des personnes, biens et services limités, recrutement forcé des enfants et des jeunes par des groupes armés, ainsi que violences sexuelles et fondées sur le genre. En 2014, 1,4 million de personnes avaient un accès limité aux services de base et aux services publics. En tout, 4,8 millions de personnes ont besoin d'une aide humanitaire, dont de l'eau potable, des systèmes d'assainissement et d'hygiène adéquats, des services de soins de santé dans les régions rurales, des services de protection, ainsi que de l'aide alimentaire rapide et de l'aide nutritionnelle.   Avec le soutien du MAECD, Action contre la faim répond aux besoins de base en eau, en assainissement et en hygiène de 15 000 personnes touchées par le conflit dans le département de NariÃ±o. Parmi les activités du projet : 1) octroi et remise en état de réservoirs d'eau et de systèmes de filtration de l'eau pour 1 800 ménages, 2) distribution de 2 500 trousses d'hygiènes de base, 3) construction, remise en état ou réparation de quatre systèmes d'assainissement collectif de base, de 120 systèmes domestiques d'approvisionnement en eau et de 120 latrines, 4) installation d'installations sanitaires de base pour 540 personnes touchées par le conflit, 5) séances de formation sur les pratiques d'hygiène de base et la promotion sur l'hygiène pour 1",72010,False,False,False,False,False,False,False,False,"The text describes a project in Colombia addressing the water, sanitation, and hygiene needs of conflict-affected populations. The key activities include providing and rehabilitating water systems for households, constructing sanitation facilities, distributing hygiene kits, and training on hygiene practices. These actions are targeted at improving basic living conditions for displaced and crisis-affected individuals.

- **Housing**: Although the project does not explicitly mention housing construction or provision, it addresses shelter-related needs through improved access to water and sanitation, which can be linked indirectly with adequate housing conditions.

- **Transitional**: The context of assisting conflict-affected people who may be in temporary situations aligns with transitional support. However, specific structures like emergency shelters are not mentioned.

- ",True,False,True,False,False,False,False,False
EVALUATION OF THE EU FUNDED HOUSING RECONSTRUCTION PROGRAMMES IN SRI LANKA IMPLEMENTED BY UN HABITAT (AUP 2010 AND AUP 2012) Performance and Impact evaluation (including randomised sampling) in three missions:   -Final Evaluation of AUP-2010  -Mid-term Evaluation of AUP-2012  -Final Evaluation of AUP-2012    Beyond conventional evaluation reporting this assignment requires the Consultant to provide capacity building in line with the recomendations.,16040,True,False,False,False,False,False,True,False,"The given text pertains to the evaluation of EU-funded housing reconstruction programs implemented by UN Habitat in Sri Lanka under Assistance Underpinning Programmes (AUP) for the years 2010 and 2012. The focus is on performance, impact evaluations, and capacity building following recommendations from these evaluations.

1. **Housing**: The text explicitly mentions 'housing reconstruction,' which aligns with activities such as construction of housing or upgrading inadequate housing. This clearly fits within the definition provided for the Housing class.

2. **Urban vs Rural**: Sri Lanka is generally known to have both urban and rural areas, but the text does not specify any particular locations (urban or rural) where these programs are being implemented. Therefore, we cannot definitively classify it as Urban or Rural without additional information about the specific sites of the programs.

3. **Other Classes**: The evaluation pertains specifically to reconstruction efforts which don't align with definitions for classes like Homelessness, Transitional, Incremental, Social, or Market housing. It focuses on existing structures and their improvement rather than new constructions targeting specific populations such as refugees (Transitional), slum areas (Incremental), cooperative housing models (Social), or purely market-driven projects (Market).",True,False,False,False,False,False,False,False
